"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL2332745";"";"";"Small molecule";"";"567.39";"2";"4";"5.99";"88.40";"4";"2";"2";"8";"N";"0.35";"3.43";"None";"5.48";"2.09";"3";"MOL";"-1";"38";"6";"2";"2";"566.0987";"-0.80";"ACID";"C27H23Cl2F3N2O4";"Cc1cc(C(F)(F)F)c(-c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)c(=O)n1CC1CC1";"MBRLFPYOAMWDIP-NRFANRHFSA-N"
"CHEMBL88478";"";"BIO-1211";"Small molecule";"";"708.81";"17";"40";"2.89";"223.34";"7";"7";"2";"16";"N";"0.14";"3.74";"None";"2.90";"-3.32";"2";"MOL";"-1";"51";"15";"7";"3";"708.3483";"-0.64";"ACID";"C36H48N6O9";"Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)O)C(C)C)cc1";"NVVGCQABIHSJSQ-KFZSMJGVSA-N"
"CHEMBL100489";"";"";"Small molecule";"";"438.87";"2";"2";"4.38";"104.73";"4";"3";"0";"7";"N";"0.51";"3.31";"None";"4.87";"1.45";"3";"MOL";"-1";"31";"7";"3";"0";"438.0982";"-0.93";"ACID";"C23H19ClN2O5";"O=C(Nc1ccccc1)Oc1ccc(C[C@H](NC(=O)c2ccccc2Cl)C(=O)O)cc1";"JVHUIQRCPAFJFS-FQEVSTJZSA-N"
"CHEMBL282998";"";"";"Small molecule";"";"428.51";"3";"3";"2.40";"95.94";"5";"2";"0";"7";"N";"0.70";"3.72";"None";"1.98";"-1.32";"2";"MOL";"-1";"30";"7";"2";"0";"428.1406";"-0.50";"ACID";"C22H24N2O5S";"COc1ccccc1-c1ccc(C[C@H](NC(=O)[C@@H]2CSCN2C(C)=O)C(=O)O)cc1";"LPPNDFOQUKQERO-OALUTQOASA-N"
"CHEMBL30192";"";"";"Small molecule";"";"572.47";"3";"7";"4.50";"127.57";"5";"2";"1";"8";"N";"0.41";"2.99";"None";"4.95";"1.48";"3";"MOL";"-1";"38";"8";"2";"1";"571.0735";"-1.21";"ACID";"C27H23Cl2N3O5S";"N#Cc1ccccc1-c1ccc(C[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1";"FJTPRDFOASDXPB-DQEYMECFSA-N"
"CHEMBL346830";"";"";"Small molecule";"";"472.35";"2";"2";"2.35";"116.67";"5";"2";"0";"7";"N";"0.64";"2.91";"5.05";"1.05";"-0.99";"2";"MOL";"-1";"30";"8";"2";"0";"471.0422";"-1.23";"ACID";"C19H19Cl2N3O5S";"O=C(O)[C@H](Cc1ccncc1)NC(=O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1";"AKXPOHLUWJPKQY-IRXDYDNUSA-N"
"CHEMBL355508";"";"";"Small molecule";"";"513.70";"2";"2";"5.55";"100.54";"4";"2";"2";"14";"N";"0.32";"3.77";"None";"6.24";"2.96";"2";"MOL";"-1";"36";"6";"2";"2";"513.2549";"-0.06";"ACID";"C29H39NO5S";"CCCCCCCCS(=O)(=O)C1(C(=O)N[C@@H](Cc2ccc(-c3ccccc3)cc2)C(=O)O)CCCC1";"NTBCUSHAPMOZPM-SANMLTNESA-N"
"CHEMBL2333175";"";"";"Small molecule";"";"497.98";"2";"4";"3.26";"110.40";"6";"2";"0";"7";"N";"0.52";"3.65";"None";"4.09";"0.77";"3";"MOL";"-1";"35";"8";"2";"0";"497.1717";"-0.55";"ACID";"C26H28ClN3O5";"Cc1c(-c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3C(C)C)C(=O)O)cc2)c(=O)n(C)c(=O)n1C";"RCMILHNCCRVJJC-FQEVSTJZSA-N"
"CHEMBL289340";"";"";"Small molecule";"";"545.44";"2";"2";"2.98";"122.24";"6";"2";"1";"11";"N";"0.42";"3.04";"None";"3.25";"-0.22";"2";"MOL";"-1";"35";"9";"2";"1";"544.0838";"-1.20";"ACID";"C23H26Cl2N2O7S";"COCCOc1ccc(C[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1";"DLLGQRYZARKEBS-SFTDATJTSA-N"
"CHEMBL2407879";"";"";"Small molecule";"";"548.65";"2";"3";"3.97";"136.91";"10";"2";"1";"12";"N";"0.34";"3.37";"6.73";"2.52";"2.36";"3";"MOL";"-1";"40";"12";"2";"2";"548.2860";"-0.97";"ACID";"C28H36N8O4";"CCN(CC)c1ncc(N(CC)c2ncccn2)c(N[C@@H](Cc2ccc(OC(=O)N3CCCC3)cc2)C(=O)O)n1";"IHTYXBYCVOIZGN-QFIPXVFZSA-N"
"CHEMBL315506";"";"";"Protein";"";"688.74";"1";"1";"-1.97";"260.64";"9";"8";"2";"9";"N";"0.14";"3.80";"None";"-1.95";"-8.14";"1";"BOTH";"-1";"49";"17";"8";"3";"688.3068";"0.87";"ACID";"C32H44N6O11";"CC(C)C[C@@H]1NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC(=O)O)NC1=O";"QQASJAZSOIARMD-LNWYFIPTSA-N"
"CHEMBL406532";"";"";"Protein";"";"672.76";"3";"5";"-2.46";"260.64";"10";"8";"2";"10";"N";"0.12";"3.72";"None";"-2.95";"-9.24";"0";"BOTH";"-1";"46";"17";"8";"3";"672.2789";"0.80";"ACID";"C28H44N6O11S";"CSCC[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(=O)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC1=O";"NRUWLBCUSFNRBW-NZTMGFNQSA-N"
"CHEMBL44204";"";"";"Small molecule";"";"584.48";"2";"2";"3.55";"133.32";"6";"2";"1";"8";"N";"0.48";"2.91";"None";"3.58";"0.09";"2";"MOL";"-1";"38";"10";"2";"1";"583.0947";"-1.12";"ACID";"C25H27Cl2N3O7S";"O=C(O)[C@H](Cc1ccc(OC(=O)N2CCCC2)cc1)NC(=O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1";"XDGSCLZNDKEXAE-VXKWHMMOSA-N"
"CHEMBL271052";"";"";"Small molecule";"";"282.25";"4";"6";"1.95";"79.62";"4";"1";"0";"2";"N";"0.67";"6.55";"None";"1.73";"0.85";"2";"MOL";"-1";"21";"6";"1";"0";"282.0641";"-1.56";"NEUTRAL";"C15H10N2O4";"O=C1NC(=O)N(c2ccccc2)C(=O)/C1=C\c1ccco1";"NRTWAQJCJBUTAG-XFXZXTDPSA-N"
"CHEMBL2408067";"";"";"Small molecule";"";"589.70";"2";"3";"5.08";"140.23";"8";"3";"2";"12";"N";"0.26";"2.45";"7.08";"3.11";"2.64";"3";"MOL";"-1";"43";"12";"3";"3";"589.3013";"-1.18";"ACID";"C31H39N7O5";"CCN(CC)c1ncc(N(CC)C(=O)Nc2ccccc2)c(N[C@@H](Cc2ccc(OC(=O)N3CCCC3)cc2)C(=O)O)n1";"SECAAPFNALWADD-VWLOTQADSA-N"
"CHEMBL2332751";"";"";"Small molecule";"";"490.34";"2";"4";"2.79";"110.40";"6";"2";"0";"6";"N";"0.55";"3.54";"None";"3.76";"0.40";"3";"MOL";"-1";"33";"8";"2";"0";"489.0858";"-0.68";"ACID";"C23H21Cl2N3O5";"Cc1cc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)O)ccc1-c1cn(C)c(=O)n(C)c1=O";"XYXZMKHLXJARTF-SFHVURJKSA-N"
"CHEMBL329309";"";"";"Small molecule";"";"452.89";"2";"2";"4.69";"104.73";"4";"3";"0";"7";"N";"0.48";"3.31";"None";"5.38";"1.96";"3";"MOL";"-1";"32";"7";"3";"0";"452.1139";"-1.02";"ACID";"C24H21ClN2O5";"Cc1ccc(NC(=O)Oc2ccc(C[C@H](NC(=O)c3ccccc3Cl)C(=O)O)cc2)cc1";"ODFOVGIBIJCVKM-NRFANRHFSA-N"
"CHEMBL205293";"";"";"Small molecule";"";"495.58";"6";"6";"5.62";"89.43";"5";"2";"1";"8";"N";"0.31";"11.47";"None";"5.52";"5.52";"4";"MOL";"-1";"37";"7";"2";"1";"495.2158";"-1.18";"NEUTRAL";"C30H29N3O4";"COC(=O)CCc1ccc(Cn2cccc(-c3ccc(NC(=O)Nc4ccccc4C)cc3)c2=O)cc1";"UTNXQLQSDCZNRA-UHFFFAOYSA-N"
"CHEMBL2332741";"";"";"Small molecule";"";"506.91";"2";"4";"4.77";"88.40";"4";"2";"1";"6";"N";"0.50";"3.56";"None";"4.61";"1.26";"3";"MOL";"-1";"35";"6";"2";"1";"506.1220";"-0.75";"ACID";"C25H22ClF3N2O4";"Cc1cccc(Cl)c1C(=O)N[C@@H](Cc1ccc(-c2c(C(F)(F)F)cc(C)n(C)c2=O)cc1)C(=O)O";"APVDSPBBKYMHQH-IBGZPJMESA-N"
"CHEMBL2332740";"";"";"Small molecule";"";"459.33";"2";"4";"4.09";"88.40";"4";"2";"0";"6";"N";"0.58";"3.43";"None";"4.14";"0.74";"3";"MOL";"-1";"31";"6";"2";"0";"458.0800";"-0.41";"ACID";"C23H20Cl2N2O4";"Cc1ccn(C)c(=O)c1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1";"WVTAFEUTNNWYQO-SFHVURJKSA-N"
"CHEMBL289276";"";"";"Small molecule";"";"569.43";"2";"2";"2.05";"167.47";"8";"3";"1";"10";"N";"0.33";"2.91";"None";"3.09";"-1.97";"3";"MOL";"-1";"37";"12";"3";"2";"568.0699";"-1.42";"ACID";"C22H22Cl2N6O6S";"O=C(O)[C@H](Cc1ccc(OCc2nn[nH]n2)cc1)NC(=O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1";"IGRGIQWZKAUHDT-OALUTQOASA-N"
"CHEMBL2332724";"";"";"Small molecule";"";"500.52";"2";"4";"4.68";"88.40";"4";"2";"1";"7";"N";"0.49";"3.68";"None";"4.97";"1.65";"3";"MOL";"-1";"36";"6";"2";"1";"500.1923";"-0.57";"ACID";"C27H27F3N2O4";"CCc1cccc(C)c1C(=O)N[C@@H](Cc1ccc(-c2c(C(F)(F)F)cc(C)n(C)c2=O)cc1)C(=O)O";"CBPNUSPLCWQDTD-NRFANRHFSA-N"
"CHEMBL2333174";"";"";"Small molecule";"";"483.95";"2";"4";"2.70";"110.40";"6";"2";"0";"7";"N";"0.54";"3.60";"None";"3.80";"0.46";"3";"MOL";"-1";"34";"8";"2";"0";"483.1561";"-0.61";"ACID";"C25H26ClN3O5";"CCc1cccc(Cl)c1C(=O)N[C@@H](Cc1ccc(-c2c(C)n(C)c(=O)n(C)c2=O)cc1)C(=O)O";"YJBJPRUILPSVFT-IBGZPJMESA-N"
"CHEMBL2407883";"";"";"Small molecule";"";"562.69";"7";"41";"3.20";"145.27";"9";"2";"1";"12";"N";"0.40";"3.42";"6.52";"1.12";"0.87";"2";"MOL";"-1";"39";"12";"2";"2";"562.2574";"-1.09";"ACID";"C26H38N6O6S";"CCN(CC)c1ncc(N(C(C)C)S(C)(=O)=O)c(N[C@@H](Cc2ccc(OC(=O)N3CCCC3)cc2)C(=O)O)n1";"SDRNIMLNYYTUKR-NRFANRHFSA-N"
"CHEMBL65832";"";"";"Small molecule";"";"474.56";"2";"2";"3.68";"97.63";"5";"2";"0";"8";"N";"0.52";"3.88";"None";"3.74";"0.52";"3";"MOL";"-1";"35";"7";"2";"0";"474.2155";"-0.31";"ACID";"C28H30N2O5";"COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(c3ccc(=O)n(C)c3)CCCC2)C(=O)O)cc1";"FMKGFWRZZBCUCK-QHCPKHFHSA-N"
"CHEMBL2407099";"";"";"Small molecule";"";"512.61";"2";"3";"3.40";"128.20";"8";"2";"1";"11";"N";"0.47";"2.55";"7.13";"1.21";"0.77";"2";"MOL";"-1";"37";"11";"2";"2";"512.2747";"-1.04";"ACID";"C26H36N6O5";"CCN(CC)c1ncc(N(CC)C(C)=O)c(N[C@@H](Cc2ccc(OC(=O)N3CCCC3)cc2)C(=O)O)n1";"XUKXBXMAAGAYNG-NRFANRHFSA-N"
"CHEMBL380217";"";"";"Small molecule";"";"506.34";"2";"2";"2.64";"130.75";"7";"3";"1";"9";"N";"0.41";"3.39";"None";"2.50";"-0.91";"3";"MOL";"-1";"34";"9";"3";"1";"505.0807";"-0.73";"ACID";"C23H21Cl2N3O6";"COc1cnn(CCO)c(=O)c1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1";"BVCWBPBHALGRTA-KRWDZBQOSA-N"
"CHEMBL208653";"";"";"Small molecule";"";"416.48";"3";"7";"1.75";"113.76";"6";"2";"0";"8";"N";"0.68";"3.72";"None";"1.49";"-1.81";"2";"MOL";"-1";"30";"9";"2";"0";"416.2060";"-0.88";"ACID";"C21H28N4O5";"COc1cnn(C)c(=O)c1-c1ccc(C[C@H](NC(=O)N(C)CC(C)C)C(=O)O)cc1";"OGQYVSYKUNIBGC-INIZCTEOSA-N"
"CHEMBL100479";"";"";"Small molecule";"";"492.02";"2";"2";"4.18";"72.88";"4";"2";"0";"8";"N";"0.49";"3.41";"8.34";"2.06";"2.02";"3";"MOL";"-1";"35";"6";"2";"0";"491.1976";"-0.93";"ACID";"C28H30ClN3O3";"CN1CCN(Cc2ccccc2-c2ccc(C[C@H](NC(=O)c3ccccc3Cl)C(=O)O)cc2)CC1";"DMLHABDABMJTJN-SANMLTNESA-N"
"CHEMBL255561";"";"";"Small molecule";"";"292.29";"1";"1";"2.35";"66.48";"3";"1";"0";"2";"N";"0.68";"6.56";"None";"2.67";"1.80";"2";"MOL";"-1";"22";"5";"1";"0";"292.0848";"-1.16";"NEUTRAL";"C17H12N2O3";"O=C1NC(=O)N(c2ccccc2)C(=O)/C1=C\c1ccccc1";"ZSWFJWXHZHNSHE-KAMYIIQDSA-N"
"CHEMBL443276";"";"";"Protein";"";"777.93";"2";"2";"-4.92";"365.64";"13";"12";"3";"10";"N";"0.04";"3.94";"10.75";"-7.47";"-7.88";"0";"BOTH";"-1";"52";"21";"16";"3";"777.3262";"1.27";"ZWITTERION";"C29H51N11O10S2";"CC(C)C[C@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](N)CSSC[C@H](C(N)=O)NC1=O";"BDJFRNGYRVEUHX-JAASZJGMSA-N"
"CHEMBL169343";"";"";"Small molecule";"";"477.58";"2";"2";"4.25";"100.54";"4";"2";"0";"8";"N";"0.51";"3.55";"None";"5.10";"1.74";"3";"MOL";"-1";"34";"6";"2";"0";"477.1610";"-0.44";"ACID";"C27H27NO5S";"O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)C1(S(=O)(=O)c2ccccc2)CCCC1";"AOBMRYFDPVLOGJ-DEOSSOPVSA-N"
"CHEMBL316723";"";"";"Small molecule";"";"620.70";"4";"8";"4.40";"155.53";"7";"4";"1";"16";"N";"0.17";"3.97";"None";"3.00";"-0.17";"3";"MOL";"-1";"45";"12";"4";"2";"620.2846";"-1.20";"ACID";"C33H40N4O8";"COCCCN(CC(=O)N[C@@H](CC(=O)O)c1ccc(OC)c(OC)c1)C(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1";"GBTYEOLOCAQPPZ-MHZLTWQESA-N"
"CHEMBL170515";"";"";"Small molecule";"";"631.54";"2";"2";"3.84";"131.03";"7";"3";"1";"10";"N";"0.31";"2.57";"7.65";"1.83";"1.65";"3";"MOL";"-1";"40";"9";"3";"1";"630.1035";"-0.28";"ACID";"C29H31BrN2O7S";"COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)C2(S(=O)(=O)c3ccccc3Br)CCCNC2)C(=O)O)cc1";"HXCSQLRXMBOJCE-RBQQCVMASA-N"
"CHEMBL345450";"";"";"Small molecule";"";"515.42";"3";"7";"3.36";"113.01";"5";"2";"1";"8";"N";"0.56";"3.15";"None";"3.73";"0.27";"2";"MOL";"-1";"33";"8";"2";"1";"514.0732";"-0.56";"ACID";"C22H24Cl2N2O6S";"COc1ccc(C[C@H](NC(=O)[C@]2(C)CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1";"RXOAYEHOAAHUMM-UGKGYDQZSA-N"
"CHEMBL169880";"";"";"Small molecule";"";"604.51";"3";"5";"3.95";"141.67";"6";"4";"1";"9";"N";"0.29";"2.94";"7.67";"2.02";"1.86";"3";"MOL";"-1";"40";"9";"4";"1";"603.0998";"-0.83";"ACID";"C28H27Cl2N3O6S";"O=C(Nc1ccc(C[C@H](NC(=O)C2(S(=O)(=O)c3ccccc3)CCCNC2)C(=O)O)cc1)c1c(Cl)cccc1Cl";"YECQPPDRORMNRX-UHFKCPIBSA-N"
"CHEMBL256493";"";"";"Small molecule";"";"442.86";"2";"2";"1.93";"123.41";"7";"2";"0";"7";"N";"0.54";"3.20";"None";"1.59";"-1.86";"3";"MOL";"-1";"31";"9";"2";"0";"442.1044";"-0.92";"ACID";"C21H19ClN4O5";"COc1cnn(C)c(=O)c1-c1ccc(C[C@H](NC(=O)c2cccnc2Cl)C(=O)O)cc1";"PWLBENPPAZYTLF-HNNXBMFYSA-N"
"CHEMBL44357";"";"";"Small molecule";"";"598.50";"3";"5";"3.94";"133.32";"6";"2";"1";"8";"N";"0.47";"2.98";"None";"4.01";"0.53";"2";"MOL";"-1";"39";"10";"2";"1";"597.1103";"-0.69";"ACID";"C26H29Cl2N3O7S";"C[C@@]1(C(=O)N[C@@H](Cc2ccc(OC(=O)N3CCCC3)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1";"UZEJXLHLCJUOKN-NVQXNPDNSA-N"
"CHEMBL352627";"";"";"Small molecule";"";"605.50";"3";"5";"4.38";"138.87";"6";"3";"1";"9";"N";"0.33";"3.17";"None";"4.36";"0.91";"3";"MOL";"-1";"40";"9";"3";"1";"604.0838";"-0.98";"ACID";"C28H26Cl2N2O7S";"O=C(Nc1ccc(C[C@H](NC(=O)C2(S(=O)(=O)c3ccccc3)CCOCC2)C(=O)O)cc1)c1c(Cl)cccc1Cl";"MXTOSAOISBOVCI-QHCPKHFHSA-N"
"CHEMBL73986";"";"";"Small molecule";"";"645.35";"3";"5";"5.13";"132.88";"5";"3";"2";"9";"N";"0.30";"2.91";"None";"5.23";"1.75";"3";"MOL";"-1";"40";"9";"3";"2";"642.9905";"-1.24";"ACID";"C26H21Cl4N3O6S";"O=C(Nc1ccc(C[C@H](NC(=O)[C@@H]2CCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1)c1c(Cl)cccc1Cl";"VPIVICLWCZPBIT-VXKWHMMOSA-N"
"CHEMBL160920";"";"";"Small molecule";"";"503.38";"2";"2";"3.49";"103.78";"4";"2";"1";"7";"N";"0.60";"3.28";"None";"4.03";"0.60";"2";"MOL";"-1";"32";"7";"2";"1";"502.0532";"-0.97";"ACID";"C21H21Cl2FN2O5S";"C[C@@]1(C(=O)N[C@@H](Cc2ccccc2F)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1";"YZZMJHSHQYXEFZ-RXVVDRJESA-N"
"CHEMBL89884";"";"";"Protein";"";"630.61";"1";"1";"-4.22";"306.73";"10";"10";"2";"9";"N";"0.12";"3.46";"None";"-4.52";"-14.02";"0";"BOTH";"-1";"44";"19";"10";"3";"630.2497";"1.02";"ACID";"C25H38N6O13";"CC(C)C[C@@H]1NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC(=O)O)NC1=O";"STNCWWZWKSMBQH-MXTXZOCTSA-N"
"CHEMBL272366";"";"";"Small molecule";"";"361.18";"1";"1";"3.66";"66.48";"3";"1";"0";"2";"N";"0.66";"6.76";"None";"3.87";"3.17";"2";"MOL";"-1";"24";"5";"1";"0";"360.0068";"-1.31";"NEUTRAL";"C17H10Cl2N2O3";"O=C1NC(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)/C1=C\c1ccccc1";"OMBDJGNGMHDKGZ-NSIKDUERSA-N"
"CHEMBL353016";"";"";"Small molecule";"";"556.08";"2";"2";"5.30";"109.77";"5";"2";"2";"9";"N";"0.37";"3.36";"None";"5.99";"2.58";"3";"MOL";"-1";"38";"7";"2";"2";"555.1482";"-0.55";"ACID";"C29H30ClNO6S";"COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(S(=O)(=O)c3ccc(Cl)cc3)CCCCC2)C(=O)O)cc1";"XFEBZCPSSQZCEA-VWLOTQADSA-N"
"CHEMBL88608";"";"";"Small molecule";"";"639.58";"2";"2";"4.42";"137.92";"6";"2";"1";"9";"N";"0.35";"3.08";"None";"4.37";"0.91";"3";"MOL";"-1";"41";"9";"2";"1";"638.0715";"-0.70";"ACID";"C28H28Cl2N2O7S2";"C[C@@]1(C(=O)N[C@@H](Cc2ccc(-c3ccccc3S(C)(=O)=O)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1";"ZNLSNWBYZFYQKK-CUBQBAPOSA-N"
"CHEMBL304150";"";"";"Small molecule";"";"501.58";"2";"2";"3.45";"108.83";"5";"2";"1";"8";"N";"0.49";"3.56";"4.84";"1.57";"-0.64";"3";"MOL";"-1";"37";"8";"2";"1";"501.2264";"-0.56";"ACID";"C29H31N3O5";"COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(c3cccnc3)CCN(C(C)=O)CC2)C(=O)O)cc1";"VGUXHZDVUZBCSL-VWLOTQADSA-N"
"CHEMBL2408064";"";"";"Small molecule";"";"569.71";"2";"2";"4.31";"131.44";"8";"2";"1";"13";"N";"0.36";"2.53";"7.09";"2.04";"1.57";"2";"MOL";"-1";"41";"12";"2";"2";"569.3326";"-1.02";"ACID";"C29H43N7O5";"CCN(CC)C(=O)N(CC)c1cnc(N(CC)CC)nc1N[C@@H](Cc1ccc(OC(=O)N2CCCC2)cc1)C(=O)O";"RROLERMMZPCBCQ-QHCPKHFHSA-N"
"CHEMBL74958";"";"";"Small molecule";"";"548.62";"4";"6";"3.30";"141.32";"7";"2";"1";"10";"N";"0.17";"1.99";"0.47";"3.19";"-0.14";"3";"MOL";"-1";"39";"10";"2";"1";"548.1730";"-0.55";"ACID";"C28H28N4O6S";"COc1cccc(OC)c1-c1ccc(C[C@H](/N=C(\NC#N)[C@@H]2CCN2S(=O)(=O)c2ccccc2)C(=O)O)cc1";"NRCSJBQFSDHCEF-GOTSBHOMSA-N"
"CHEMBL264223";"";"";"Protein";"";"672.76";"1";"1";"-2.46";"260.64";"10";"8";"2";"10";"N";"0.12";"3.80";"None";"-2.95";"-9.15";"0";"BOTH";"-1";"46";"17";"8";"3";"672.2789";"0.79";"ACID";"C28H44N6O11S";"CSCC[C@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H]2CCCN2C1=O";"KQTRJYOCCCZMAC-NZTMGFNQSA-N"
"CHEMBL378433";"";"";"Small molecule";"";"374.40";"2";"2";"0.72";"113.76";"6";"2";"0";"6";"N";"0.77";"3.55";"None";"0.24";"-3.12";"2";"MOL";"-1";"27";"9";"2";"0";"374.1590";"-0.65";"ACID";"C18H22N4O5";"COc1cnn(C)c(=O)c1-c1ccc(C[C@H](NC(=O)N(C)C)C(=O)O)cc1";"FEAQONONFDZQLY-ZDUSSCGKSA-N"
"CHEMBL171032";"";"";"Small molecule";"";"589.71";"2";"2";"1.35";"143.50";"9";"3";"1";"12";"N";"0.33";"2.98";"8.04";"-1.12";"-1.19";"2";"MOL";"-1";"41";"11";"3";"2";"589.2458";"-0.40";"ACID";"C29H39N3O8S";"COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)C2(S(=O)(=O)CCN3CCOCC3)CCCNC2)C(=O)O)cc1";"RLDCURKHNWEZOG-QASNXKAYSA-N"
"CHEMBL2370065";"";"";"Protein";"";"700.75";"1";"1";"-1.74";"251.85";"9";"7";"2";"7";"N";"0.17";"3.72";"None";"-1.98";"-8.26";"1";"BOTH";"-1";"50";"17";"7";"3";"700.3068";"0.81";"ACID";"C33H44N6O11";"CC(C)C[C@@H]1NC(=O)[C@@H]2Cc3ccccc3CN2C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(=O)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC(=O)O)NC1=O";"XGROLFMZCOPBAC-VUGGJCOQSA-N"
"CHEMBL74727";"";"";"Small molecule";"";"618.72";"4";"5";"3.11";"148.24";"9";"2";"1";"13";"N";"0.17";"1.93";"7.99";"0.70";"0.61";"4";"MOL";"-1";"44";"12";"2";"2";"618.2261";"-0.73";"ACID";"C31H34N6O6S";"COc1cccc(OC)c1-c1ccc(C[C@H](/N=C(\NCCn2cnnc2)[C@@H]2CCN2S(=O)(=O)c2ccccc2)C(=O)O)cc1";"KGMIDCRQGAMYTL-UIOOFZCWSA-N"
"CHEMBL2332739";"";"";"Small molecule";"";"438.91";"2";"4";"3.75";"88.40";"4";"2";"0";"6";"N";"0.61";"3.56";"None";"4.05";"0.69";"3";"MOL";"-1";"31";"6";"2";"0";"438.1346";"-0.40";"ACID";"C24H23ClN2O4";"Cc1cccc(Cl)c1C(=O)N[C@@H](Cc1ccc(-c2c(C)ccn(C)c2=O)cc1)C(=O)O";"SQKRZWKSHPTTCU-IBGZPJMESA-N"
"CHEMBL2407880";"";"";"Small molecule";"";"534.64";"2";"3";"2.42";"145.27";"9";"2";"1";"11";"N";"0.44";"3.32";"6.53";"0.34";"0.11";"2";"MOL";"-1";"37";"12";"2";"2";"534.2261";"-1.15";"ACID";"C24H34N6O6S";"CCN(CC)c1ncc(N(C)S(C)(=O)=O)c(N[C@@H](Cc2ccc(OC(=O)N3CCCC3)cc2)C(=O)O)n1";"DFGIRJIXSZXHRL-IBGZPJMESA-N"
"CHEMBL2407884";"";"";"Small molecule";"";"588.73";"2";"3";"3.73";"145.27";"9";"2";"1";"12";"N";"0.38";"3.45";"6.51";"1.70";"1.46";"2";"MOL";"-1";"41";"12";"2";"2";"588.2730";"-0.98";"ACID";"C28H40N6O6S";"CCN(CC)c1ncc(N(C2CCCC2)S(C)(=O)=O)c(N[C@@H](Cc2ccc(OC(=O)N3CCCC3)cc2)C(=O)O)n1";"UJURHSUDCZMQEN-QHCPKHFHSA-N"
