"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL3623187";"";"";"Small molecule";"";"480.63";"1";"1";"1.95";"123.76";"6";"4";"0";"14";"N";"0.30";"3.19";"9.31";"-0.65";"-0.65";"2";"MOL";"-1";"33";"9";"4";"0";"480.2406";"-0.87";"ZWITTERION";"C23H36N4O5S";"CCCCS(=O)(=O)N[C@@H](Cc1c[nH]c2ccc(OCCCCN3CCNCC3)cc12)C(=O)O";"ZYKKAEFWOIOGMD-QFIPXVFZSA-N"
"CHEMBL3623199";"";"";"Small molecule";"";"508.58";"1";"2";"4.05";"146.59";"6";"4";"1";"12";"N";"0.16";"2.86";"10.36";"1.52";"1.52";"3";"MOL";"-1";"37";"10";"4";"1";"508.2322";"-0.44";"ZWITTERION";"C27H32N4O6";"O=C(N[C@@H](Cc1c[nH]c2ccc(OCCCCC3CCNCC3)cc12)C(=O)O)c1ccc([N+](=O)[O-])cc1";"QTADGRYGBFKDMB-VWLOTQADSA-N"
"CHEMBL3623206";"";"";"Small molecule";"";"513.66";"1";"2";"4.00";"120.52";"5";"4";"1";"12";"N";"0.27";"3.04";"10.07";"1.85";"1.85";"3";"MOL";"-1";"36";"8";"4";"1";"513.2297";"-0.49";"ZWITTERION";"C27H35N3O5S";"Cc1ccc(S(=O)(=O)N[C@@H](Cc2c[nH]c3ccc(OCCCCC4CCNCC4)cc23)C(=O)O)cc1";"BIVRUJBQKFXHML-SANMLTNESA-N"
"CHEMBL3623189";"";"";"Small molecule";"";"479.64";"1";"1";"3.43";"120.52";"5";"4";"0";"14";"N";"0.31";"3.29";"10.22";"0.70";"0.70";"2";"MOL";"-1";"33";"8";"4";"0";"479.2454";"-0.36";"ZWITTERION";"C24H37N3O5S";"CCCCS(=O)(=O)N[C@@H](Cc1c[nH]c2ccc(OCCCCC3CCNCC3)cc12)C(=O)O";"QKKVLCKDDHGGNL-QHCPKHFHSA-N"
"CHEMBL3623203";"";"";"Small molecule";"";"529.66";"1";"2";"3.70";"129.75";"6";"4";"1";"13";"N";"0.25";"2.76";"10.10";"1.18";"1.18";"3";"MOL";"-1";"37";"9";"4";"1";"529.2247";"-0.38";"ZWITTERION";"C27H35N3O6S";"COc1ccc(S(=O)(=O)N[C@@H](Cc2c[nH]c3ccc(OCCCCC4CCNCC4)cc23)C(=O)O)cc1";"BSERWEBAQIXJHI-SANMLTNESA-N"
"CHEMBL3622610";"";"";"Protein";"";"429.43";"4";"6";"-1.08";"183.48";"5";"6";"1";"9";"N";"0.29";"3.83";"None";"-1.66";"-4.90";"2";"BOTH";"-1";"31";"11";"7";"2";"429.1648";"0.08";"ACID";"C20H23N5O6";"NC(=O)C[C@H](NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O";"PEKCKCSKJLOOLM-KKUMJFAQSA-N"
"CHEMBL3623207";"";"";"Small molecule";"";"578.53";"3";"11";"4.45";"120.52";"5";"4";"1";"12";"N";"0.24";"2.46";"10.43";"2.10";"2.10";"3";"MOL";"-1";"36";"8";"4";"1";"577.1246";"-0.49";"ZWITTERION";"C26H32BrN3O5S";"O=C(O)[C@H](Cc1c[nH]c2ccc(OCCCCC3CCNCC3)cc12)NS(=O)(=O)c1ccc(Br)cc1";"RRSOBNJBBPCTPP-VWLOTQADSA-N"
"CHEMBL3623185";"";"";"Small molecule";"";"429.56";"1";"1";"3.63";"103.45";"4";"4";"0";"12";"N";"0.39";"3.58";"10.36";"0.87";"0.87";"2";"MOL";"-1";"31";"7";"4";"0";"429.2628";"-0.04";"ZWITTERION";"C24H35N3O4";"CCCC(=O)N[C@@H](Cc1c[nH]c2ccc(OCCCCC3CCNCC3)cc12)C(=O)O";"POSJNJWVFKIYIA-QFIPXVFZSA-N"
"CHEMBL3623190";"";"";"Small molecule";"";"450.54";"1";"1";"2.27";"106.69";"5";"4";"0";"10";"N";"0.35";"3.24";"9.25";"-0.26";"-0.26";"3";"MOL";"-1";"33";"8";"4";"0";"450.2267";"-0.71";"ZWITTERION";"C25H30N4O4";"O=C(N[C@@H](Cc1c[nH]c2ccc(OCCCN3CCNCC3)cc12)C(=O)O)c1ccccc1";"USMWISTUCNGZDJ-QHCPKHFHSA-N"
"CHEMBL3623180";"";"";"Small molecule";"";"430.55";"1";"1";"2.10";"97.90";"5";"3";"0";"11";"N";"0.47";"2.28";"8.10";"-0.82";"-0.88";"2";"MOL";"-1";"31";"8";"3";"0";"430.2580";"-0.72";"ACID";"C23H34N4O4";"CCCC(=O)N[C@@H](Cc1c[nH]c2ccc(OCCCN3CCN(C)CC3)cc12)C(=O)O";"XKLCAWXWABHIOY-NRFANRHFSA-N"
"CHEMBL3622607";"";"";"Small molecule";"";"360.37";"1";"1";"-0.34";"154.38";"4";"5";"0";"8";"N";"0.44";"3.91";"None";"-0.99";"-4.20";"2";"MOL";"-1";"26";"9";"6";"1";"360.1434";"0.10";"ACID";"C17H20N4O5";"CC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O";"FEHWYXPVVBFUNL-KBPBESRZSA-N"
"CHEMBL3623181";"";"";"Small molecule";"";"402.50";"1";"1";"1.36";"106.69";"5";"4";"0";"10";"N";"0.48";"3.38";"9.23";"-1.02";"-1.02";"2";"MOL";"-1";"29";"8";"4";"0";"402.2267";"-0.61";"ZWITTERION";"C21H30N4O4";"CCCC(=O)N[C@@H](Cc1c[nH]c2ccc(OCCN3CCNCC3)cc12)C(=O)O";"SXCAPUFERWTNPT-IBGZPJMESA-N"
"CHEMBL3622609";"";"";"Small molecule";"";"415.53";"1";"1";"3.24";"103.45";"4";"4";"0";"11";"N";"0.42";"3.58";"10.36";"0.43";"0.43";"2";"MOL";"-1";"30";"7";"4";"0";"415.2471";"-0.03";"ZWITTERION";"C23H33N3O4";"CCCC(=O)N[C@@H](Cc1c[nH]c2ccc(OCCCC3CCNCC3)cc12)C(=O)O";"QSPIUWQKOVVACX-NRFANRHFSA-N"
"CHEMBL916";"TIROFIBAN";"AGRASTAT|Aggrastat|L-700462|MK-383|TIROFIBAN|Tirofiban";"Small molecule";"4.0";"440.61";"28";"118";"2.95";"104.73";"5";"3";"0";"14";"N";"0.38";"3.17";"10.21";"0.60";"0.60";"1";"MOL";"0";"30";"7";"3";"0";"440.2345";"-0.39";"ZWITTERION";"C22H36N2O5S";"CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O";"COKMIXFXJJXBQG-NRFANRHFSA-N"
