DLiP-ID,Mol Image,MW,XLogP,HBA,HBD,PSA,nRotatableBonds,nRings
D005UT,O=C(CC1(c2ccc(Cl)cc2)CCOCC1)NCC1CCN(Cc2ccccc2Br)CC1,519.911,5.093,3,1,41.57,7,4
D005UU,O=C(Nc1cccc(Br)c1)NC1CCN(C(=O)C2(Cc3ccccc3)CCC2)CC1,470.411,4.32,2,2,61.44,5,4
D005UV,O=C(Cn1c(C2CCOCC2)nc2ccc(F)cc21)N1CCC[C@@H](N2Cc3cccc(F)c3C2=O)C1,494.542,3.099,5,0,67.67,4,6
D005UW,O=C(Cn1c(C2CCC2)nc2cccc(F)c21)N1CCC(N2Cc3cc(F)ccc3C2=O)CC1,464.516,3.858,4,0,58.44,4,6
D005UX,O=C(Nc1ccccc1Br)NC1CCN(C(=O)C2CCCN(c3ncccn3)C2)CC1,487.402,2.681,5,2,90.46,4,4
D005UY,O=C(Cn1c(C2CCOCC2)nc2cccc(F)c21)N1CCC(N2Cc3cc(F)ccc3C2=O)CC1,494.542,3.099,5,0,67.67,4,6
D005UZ,O=C(Nc1ccc(F)cc1)NC1CCN(C(=O)Cn2c(C3CC3)nc3ccc(F)cc32)CC1,453.493,2.948,4,2,79.26,5,5
D005V0,O=C(CC1(c2cccc(Br)c2)CCOCC1)N[C@@H]1CCN(Cc2ccc(Cl)cc2)C1,491.857,4.54,3,1,41.57,6,4
D005V1,O=C(c1cnc(OC2CCOCC2)nc1)N1CCC(NS(=O)(=O)c2ccccc2F)CC1,464.519,1.637,7,1,110.72,6,4
D005V2,O=C(NC1CCCC1)NC1CCN(C(=O)Cn2c(C3CCOCC3)nc3cccc(F)c32)CC1,471.577,2.29,5,2,88.49,5,5
D005V3,O=C(CC1(c2ccc(Cl)cc2)CCOCC1)NCC1CCN(Cc2cccc(Br)c2)CC1,519.911,5.093,3,1,41.57,7,4
D005V4,O=C(NC1CCN(C(=O)C2(Cc3ccc(F)cc3)CC2)CC1)c1cccc(Br)c1,459.359,4.423,2,1,49.41,5,4
D005V5,N[C@H]1CC[C@H](NCc2ccc(C(=O)N3CCN(c4cc(Cl)cc(Cl)c4)CC3)cc2)CC1,461.437,4.776,4,2,61.6,5,4
D005V6,Cc1ccc2c(c1)COC21CCN(C(=O)CC2(c3ccc(Br)cc3)CCC2)CC1,454.408,5.434,2,0,29.54,3,5
D005V7,COCCC1(C(=O)Nc2c(C)cnn2CC2CCN(C(C)=O)CC2)CCS(=O)(=O)CC1,454.593,0.806,7,1,110.6,7,3
D005VF,Cc1ccc(CC(C)(C)CNC(=O)CC2(c3cccc(Br)c3)CCNCC2)cc1,457.456,5.329,2,2,41.13,7,3
D005V8,N[C@H]1CC[C@H](NCc2ccc(C(=O)N3CC[C@@H](N4Cc5cc(F)ccc5C4=O)C3)cc2)CC1,450.558,2.994,4,2,78.67,5,5
D005V9,CN1CCC(COc2ccc(F)cc2NC(=O)Cn2c(C3CCOCC3)nc3cccc(F)c32)CC1,498.574,3.439,6,1,68.62,7,5
D005VA,O=C(CC1(c2ccc(Br)cc2)CCNCC1)Nc1cccnc1OC1CCNCC1,473.415,3.088,5,3,75.28,6,4
D005VB,O=C(NC1CCN(Cc2cccc(F)c2F)CC1)c1ccc(S(=O)(=O)NC2CCNCC2)cc1,492.592,2.861,5,3,90.54,7,4
D005VC,CC(C)S(=O)(=O)N[C@H]1CCCN(C(=O)c2cnn(CC3CCN(Cc4ccccc4)CC3)c2)C1,487.67,2.769,6,1,87.54,8,4
D005VD,O=C(CC1(c2ccccc2Cl)CCC1)NC1CCN(C(=O)c2ccccc2C(=O)O)CC1,454.954,4.692,3,2,86.71,6,4
D005VE,CC(C)C1=NC2(CCN(C(=O)CC3(c4cccc(Br)c4)CCNCC3)CC2)C(=O)N1,475.431,2.164,4,2,73.8,4,4
D005VG,COc1cccc(CC2(C(=O)N3CCC4(CC3)N=C(c3ccccc3OC)NC4=O)CCC2)c1,461.562,3.322,5,1,80.23,6,5
D005VH,O=C(NC1(Cc2ccc(Cl)cc2)CCS(=O)(=O)CC1)c1ccc(S(=O)(=O)NC2CCNCC2)cc1,540.107,3.21,6,3,121.44,7,4
D005VI,COc1ccc(CC2(C(=O)Nc3ccc4c(c3)CNC(=O)C4(C)C)CCS(=O)(=O)CC2)cc1,470.591,2.622,5,2,101.57,5,4
D005VJ,COc1ccc(-n2nc(C)cc2C(=O)Nc2cc(F)ccc2OCC2CCN(C)CC2)cc1,452.53,3.91,6,1,68.62,7,4
D005VK,O=C(CC1(c2ccc(Br)cc2)CCNCC1)NC1(Cc2cccnc2)CCS(=O)(=O)CC1,520.493,2.877,5,2,88.16,6,4
D005VL,Cc1cccc2c1COC21CCN(C(=O)c2cnn(CC3CCN(Cc4ccccc4)CC3)c2)CC1,484.644,4.304,5,0,50.6,5,6
D005VM,Cc1cc(NC(=O)c2cc(C)n(C3CCOCC3)n2)n(Cc2ccccc2Br)n1,458.36,3.831,6,1,73.97,5,4
D005VN,CC1(COc2ccc(CNC(=O)c3ccc(S(=O)(=O)NC4CCNCC4)cc3)cc2F)COC1,491.585,2.446,6,3,105.76,9,4
D0092D,COc1ccccc1C1(C(=O)N2CCC(CN3Cc4ccc(F)cc4C3=O)CC2)CCNCC1,465.569,3.44,4,1,61.88,5,5
D005VO,COc1ccccc1-n1nc(C)c(C(=O)N2CCC[C@@H](N3Cc4ccccc4NS3(=O)=O)C2)c1C,495.605,2.81,6,1,96.77,4,5
D005VP,O=C(CC1(c2cccc(Br)c2)CCC1)N1CCC2(CC1)C(=O)Nc1cc(Cl)ccc12,487.825,5.272,2,1,49.41,3,5
D005VQ,O=C(CC1(c2ccc(Br)cc2)CCOCC1)N1CCC2(CC1)C(=O)Nc1cc(F)ccc12,501.396,3.63,3,1,58.64,3,5
D009U3,CCc1nnc2ccc(CNC(=O)CC3(c4cccc(Br)c4)CCOCC3)cn12,457.372,5.122,5,1,68.52,6,4
D005VR,O=C(N[C@H]1CCN(Cc2ccc(Br)cc2)C1)c1ccc2nc(C3CCOCC3)nn2c1,484.398,3.24,6,1,71.76,5,5
D005VS,O=C(Cn1c(C2CCC2)nc2cccc(F)c21)N1CCC2(CC1)C(=O)Nc1cc(F)ccc12,450.489,3.425,4,1,67.23,3,6
D005VT,O=C(Nc1cc(F)c(OC2CCC2)c(F)c1)c1cccc(S(=O)(=O)NC2CCNCC2)c1,465.522,3.137,5,3,96.53,7,4
D005VU,COc1ccc2c(c1)C1(CCN(C(=O)c3ccc(CN[C@H]4CC[C@H](N)CC4)cc3)CC1)CO2,449.595,3.243,5,2,76.82,5,5
D005VV,O=C(NCC1CCN(c2ccncn2)CC1)c1cnn(CC2CCN(Cc3ccccc3)CC2)c1,473.625,3.535,7,1,79.18,8,5
D009J1,CC(C)(C(=O)NCC1(c2ccc(Cl)cc2)CCNCC1)c1ccc(Br)cc1,449.82,5.219,2,2,41.13,5,3
D005VW,O=C(N1CCC2(CC1)C(=O)Nc1cc(F)ccc12)C1(Cc2cccc(F)c2)CCC(F)(F)CC1,474.498,4.78,2,1,49.41,3,5
D005VX,Cc1cccc(C2(CC(=O)NCc3cn(Cc4ccccc4Br)cn3)CCNCC2)c1,481.438,4.399,4,2,58.95,7,4
D005VY,CCc1nc2cc(F)ccc2n1CC(=O)N1CCC[C@H](N2Cc3ccccc3NS2(=O)=O)C1,471.558,2.435,5,1,87.54,4,5
D005VZ,O=C(NCC1(Cc2cccnc2)CCC(F)(F)CC1)C1(Cc2cccc(F)c2)CCS(=O)(=O)CC1,508.606,4.396,4,1,76.13,7,4
D005W0,Cc1ccccc1C1(CC(=O)N2CCC[C@@H](N3Cc4ccccc4NS3(=O)=O)C2)CCC1,453.608,3.982,3,1,69.72,4,5
D005W1,O=C(Cn1c(C2CCC2)nc2cc(F)ccc21)N1CCC2(CC1)C(=O)Nc1c(F)cccc12,450.489,3.425,4,1,67.23,3,6
D005W9,COc1ccc(CC2(NC(=O)CC3(c4ccc(C)cc4)CCC3)CCS(=O)(=O)CC2)cc1,455.62,5.06,4,1,72.47,7,4
D005W2,O=C(c1nccc(OCC2CCOCC2)n1)N1CCC[C@@H](N2Cc3ccccc3NS2(=O)=O)C1,487.582,1.406,7,1,113.96,5,5
D005W3,O=C(Cn1c(C2CCC2)nc2ccc(F)cc21)N1CCC2(CC1)C(=O)Nc1cc(F)ccc12,450.489,3.425,4,1,67.23,3,6
D005WC,COc1ccc2c(c1)C1(CCN(C(=O)CC(C)(C)c3cccc(Br)c3)CC1)C(=O)N2,471.395,4.336,3,1,58.64,4,4
D005W4,O=C(N1CCC[C@@H](N2Cc3ccccc3NS2(=O)=O)C1)C1(Cc2ccccc2Cl)CCOCC1,504.052,2.986,4,1,78.95,4,5
D005W5,O=C(C1CCN(c2ncnc3ccccc23)CC1)N1CCC2(CC1)N=C(c1ccc(F)cc1)NC2=O,486.551,3.369,6,1,90.79,3,6
D005W6,O=C(CC1(c2cccc(Br)c2)CCOCC1)N1CCC2(CC1)C(=O)Nc1cc(Cl)ccc12,517.851,4.091,3,1,58.64,3,5
D005W7,CC(C)(C)c1nnc2ccc(C(=O)N3CCC[C@@H](N4Cc5ccccc5NS4(=O)=O)C3)cn12,468.583,4.155,6,1,99.91,2,5
D005W8,Cc1ccc(C2(CC(=O)N3CCC[C@@H](N4Cc5ccccc5NS4(=O)=O)C3)CCOCC2)cc1,483.634,2.801,4,1,78.95,4,5
D005WA,CC(C)(CC(=O)N1CCC2(CC1)C(=O)Nc1ccc(F)cc12)c1ccc(Br)cc1,459.359,4.582,2,1,49.41,3,4
D005WB,O=C1Nc2cc(F)ccc2CC12CCN(C(=O)C1(Cc3cccc(F)c3)CCC(F)(F)CC1)CC2,488.525,4.519,2,1,49.41,3,5
D005WD,O=C(CC1(c2cccc(Br)c2)CCC1)N1CCC2(CC1)C(=O)Nc1ccc(F)cc12,471.37,4.811,2,1,49.41,3,5
D005WE,COc1ccccc1CC1(CNC(=O)Cc2c[nH]c3c(Br)cccc23)CCOCC1,471.395,4.448,3,2,63.35,7,4
D005WF,O=C(CC1(c2cccc(Cl)c2)CCOCC1)N1CCC2(CC1)Cc1cc(F)ccc1NC2=O,470.972,3.193,3,1,58.64,3,5
D005WG,Cc1ccc(C2(CNC(=O)c3cnn(CC4CCN(Cc5ccccc5)CC4)c3)CCOCC2)nc1,487.648,3.116,6,1,72.28,8,5
D005WH,O=C(N1CCC2(CC1)C(=O)Nc1c(F)cccc12)C1(Cc2ccc(F)cc2)CCS(=O)(=O)CC1,488.556,2.933,4,1,83.55,3,5
D005WI,Cc1ccccc1C1(CC(=O)N2CCC(NC(=O)Nc3cccc(Cl)c3)CC2)CCNCC1,469.029,3.626,3,3,73.47,5,4
D005WJ,COc1cccc(CC2(C(=O)NC3CCN(Cc4cccc(C(=O)O)c4)CC3)CCNCC2)c1,465.594,2.812,5,3,90.9,8,4
D005WK,COc1ccccc1CC1(CNC(=O)c2cc(C)n(Cc3ccc(F)cc3)n2)CCNCC1,450.558,4.134,5,2,68.18,8,4
D005WL,O=C(CC1(c2cccc(Cl)c2)CCOCC1)NC1(Cc2ccccc2)CCC(F)(F)CC1,461.98,5.996,2,1,38.33,6,4
D005WM,NC1CCN(C(=O)c2ccc(C(=O)N3CC(N4Cc5ccccc5NS4(=O)=O)C3)cc2)CC1,469.567,1.017,5,2,116.05,3,5
D005WN,O=C(Cn1c(C2CCOCC2)nc2cccc(F)c21)N1CCC2(CC1)Cc1ccc(F)cc1NC2=O,494.542,2.405,5,1,76.46,3,6
D005WO,Cc1ccccc1Cn1nc(C)c(C(=O)N2CCC[C@H](N3Cc4ccccc4NS3(=O)=O)C2)c1C,493.633,3.476,5,1,87.54,4,5
D005WP,COc1ccc2c(c1)C1(CCN(C(=O)C3(Cc4ccc(F)cc4)CCOCC3)CC1)C(=O)N2,452.526,2.747,4,1,67.87,4,5
D005WQ,NC1CCN(C(=O)c2ccc(C(=O)N[C@H]3CC[C@H](NC(=O)c4ccccc4Br)CC3)cc2)CC1,527.463,4.052,4,3,104.53,5,4
D005WR,O=C(Nc1c(F)cccc1OCC1CCCO1)c1cccc(S(=O)(=O)NC2CCNCC2)c1,477.558,2.428,6,3,105.76,8,4
D005WS,NC1CCN(c2c(F)cccc2NC(=O)c2ccc(S(=O)(=O)NC3CCNCC3)cc2)CC1,475.59,2.256,6,4,116.56,6,4
D005WU,O=C(c1ncccc1OCC1CC1)N1CCC2(CC1)C(=O)Nc1cccc(Br)c12,456.34,3.014,4,1,71.53,4,5
D005WV,COc1cccc(C2(CC(=O)Nc3cc(C)nn3Cc3ccccc3Br)CCNCC2)c1,497.437,4.413,5,2,68.18,7,4
D005WW,NC1CCN(Cc2cccc(C(=O)NC3CCN(C(=O)c4cccc(C(=O)O)c4)CC3)c2)CC1,464.566,2.462,5,3,115.97,6,4
D005WX,O=C(CC1(c2ccc(Br)cc2)CCNCC1)N[C@H]1CCCN(c2cnccn2)C1,458.404,2.882,5,2,70.15,5,4
D005WY,O=C(N1CCC2(CCN(Cc3ccccc3)CC2)CC1)C1(Cc2cccc(Cl)c2)CCOCC1,481.08,4.915,3,0,32.78,5,5
D005WZ,CC1(C)CNC(=O)c2cc(NC(=O)CC3(c4cccc(Br)c4)CCNCC3)ccc21,470.411,3.285,3,3,70.23,4,4
D005X0,N[C@H]1CC[C@H](NCc2ccc(C(=O)Nc3cc(-c4ccccc4)nn3CC3CCC3)cc2)CC1,457.622,5.257,5,3,84.97,8,5
D005X1,O=C(CC1(c2ccccc2F)CCNCC1)NC1CCN(Cc2ccc(Br)cc2)CC1,488.445,4.241,3,2,44.37,6,4
D005X2,CN(C)CC(=O)N[C@H]1CC[C@H](NC(=O)c2ccc(S(=O)(=O)NC3CCNCC3)cc2)CC1,465.62,0.754,6,4,119.64,8,3
D005X3,CC(C)(C)c1noc(C2CCN(C(=O)c3cn(-c4cccc(Br)c4)cn3)CC2)n1,458.36,3.917,6,0,77.05,3,4
D005X4,COc1cccc(C2(CC(=O)NCC3CCN(Cc4ccc(Cl)cc4)CC3)CCNCC2)c1,470.057,4.014,4,2,53.6,8,4
D005X5,COc1ccccc1C1(CC(=O)N[C@H]2CCN(Cc3ccc(Br)cc3)C2)CCNCC1,486.454,3.637,4,2,53.6,7,4
D005X6,O=C(N1CCC2(CC1)N=C(c1ccccc1F)NC2=O)C1(Cc2cccc(Cl)c2)CCOCC1,483.971,3.516,4,1,71.0,4,5
D005X7,O=C(CC1(c2cccc(Br)c2)CCOCC1)NC1(Cc2ccccc2Cl)CCNCC1,505.884,4.811,3,2,50.36,6,4
D005X8,O=C(c1ccc(S(=O)(=O)NC2CCNCC2)cc1)N1CCCCn2c(-c3ccccn3)nnc21,481.582,4.193,8,2,122.11,5,5
D005XT,O=C(NCC1(Cc2ccccc2Br)CCOCC1)c1ccnc(OCC2CCC2)n1,474.399,4.359,5,1,73.34,8,4
D00728,CCc1nc2cccc(F)c2n1CC(=O)N1CCC[C@@H](NCc2cccc(Br)c2)C1,473.39,4.25,4,1,50.16,6,4
D005X9,COc1ccc(CC2(C(=O)NC3CCN(Cc4ccc(C(=O)O)cc4)CC3)CCS(=O)(=O)CC2)cc1,514.644,2.948,6,2,113.01,8,4
D005XA,COc1cc(C)nc(OC2CCCN(C(=O)C3CCN(c4ncnc5ccccc45)CC3)C2)n1,462.554,3.652,8,0,93.57,5,5
D005XB,O=C(CC1(c2cccc(Br)c2)CCC1)NCC1(Cc2cccc(Cl)c2)CCNCC1,489.885,6.165,2,2,41.13,7,4
D00729,O=C(NC1(Cc2ccc(Br)cc2)CCOCC1)C1CCN(c2ccncn2)CC1,459.388,3.505,5,1,67.35,5,4
D005XC,NCC1(Cc2cccc(F)c2)CCN(C(=O)c2cccc(C(=O)NC3CCNCC3)c2)CC1,452.574,3.094,4,3,87.46,6,4
D005XD,NC1CCN(C(=O)c2ccccc2C(=O)N2CCC3(CC2)C(=O)Nc2ccc(F)cc23)CC1,450.514,2.201,4,2,95.74,2,5
D005XE,COc1ccc(C(=O)NC2CCN(C(=O)C(c3ccc(F)cc3)N3CCNCC3)CC2)cc1,454.546,2.192,5,2,73.91,6,4
D005XF,COc1ccccc1C(C(=O)N[C@H]1CC[C@H](N2Cc3ccccc3C2=O)CC1)N1CCNCC1,462.594,2.472,5,2,73.91,6,5
D005XG,COc1ccccc1C(C(=O)NCc1ccc(OCC2CCOCC2)cc1)N1CCNCC1,453.583,2.302,6,2,72.06,9,4
D005XH,Cc1ccccc1C1(CC(=O)NC2(Cc3cccc(Br)c3)CCOCC2)CCNCC1,485.466,4.626,3,2,50.36,6,4
D005XI,N[C@H]1CC[C@H](NCc2cccc(C(=O)N3CCC4(CC3)OCc3c(Cl)cccc34)c2)CC1,454.014,3.727,4,2,67.59,4,5
D005XJ,O=C(NC1CCN(Cc2cc(Cl)ccc2F)CC1)C1(Cc2ccccc2F)CCNCC1,461.984,4.226,3,2,44.37,6,4
D005XK,O=C1c2cc(F)ccc2CN1CC1CCN(C(=O)C2(Cc3ccc(F)cc3)CCNCC2)CC1,467.56,3.425,3,1,52.65,5,5
D005XL,NCC1(Cc2ccccc2)CCN(C(=O)CC2(c3ccc(Br)cc3)CCOCC2)CC1,485.466,4.114,3,1,55.56,6,4
D005XM,O=C(NCC1(Cc2ccccc2Br)CCOCC1)c1cncc(OCC2CCC2)c1,473.411,4.583,4,1,60.45,8,4
D005XN,O=C(c1cccc(CNC2CCNCC2)c1)N1CCC[C@@H](N2Cc3ccccc3NS2(=O)=O)C1,483.638,2.088,5,3,93.78,5,5
D005XO,COc1ccccc1C1(CN)CCN(C(=O)c2cnc3cc(C4CCOCC4)nn3c2)CC1,449.555,1.444,7,1,94.98,5,5
D005XP,O=C(Cn1c(C2CCOCC2)nc2ccc(F)cc21)Nc1c(F)cccc1N1CCC(C(=O)O)CC1,498.53,3.178,6,2,96.69,6,5
D005XQ,N[C@H]1CC[C@H](NCc2cccc(C(=O)NCC3CCN(C(=O)c4ccc(F)cc4)CC3)c2)CC1,466.601,3.717,4,3,87.46,7,4
D005XR,COc1cccc(CC2(CNC(=O)c3ccccc3CN3CCC(N)CC3)CCOCC2)c1,451.611,3.248,5,2,76.82,8,4
D005XS,NC1CCN(C(=O)c2ccccc2C(=O)N2CCC(N3Cc4ccccc4NC3=O)CC2)CC1,461.566,1.962,4,2,98.98,3,5
D005XU,CC(=O)N1CCC(n2nc(C)cc2NC(=O)c2nccn2Cc2cccc(Br)c2)CC1,485.386,3.191,6,1,85.05,5,4
D005XV,O=C(NCC1CCN(Cc2cccc(Br)c2)CC1)c1cnc(=O)n(C2CCOCC2)c1,489.414,3.677,6,1,76.46,6,4
D005XW,COc1cccc(Cn2cnc(CNC(=O)C(c3ccccc3OC)N3CCNCC3)c2)c1,449.555,2.032,7,2,80.65,9,4
D005XX,O=C(CC1(c2ccc(Br)cc2)CCC1)N1CCCC(c2nc(C3CCC3)no2)C1,458.4,4.937,4,0,59.23,5,5
D005XY,Cc1ccc(C2(CC(=O)N3CCC(CN)(Cc4ccc(Cl)cc4)CC3)CCOCC2)cc1,455.042,4.375,3,1,55.56,6,4
D005XZ,COc1ccccc1C1(CN)CCN(C(=O)CC2(c3ccccc3OC)CCOCC2)CC1,452.595,2.59,5,1,74.02,7,4
D0062O,O=C(c1cncn1-c1cccc(Br)c1)N1CCC(c2noc(C3CCC3)n2)CC1,456.344,3.634,6,0,77.05,4,5
D005Y0,COc1ccccc1C1(CC(=O)N2CCC(CN)(Cc3cccc(F)c3)CC2)CCOCC1,454.586,3.392,4,1,64.79,7,4
D005Y1,COc1cccc(CC2(C(=O)N[C@@H]3CCN(Cc4cccc(Br)c4)C3)CCC2)c1,457.412,4.592,3,1,41.57,7,4
D005Y2,COc1ccccc1CC1(CNC(=O)c2cccc(CN[C@H]3CC[C@H](N)CC3)c2)CCOCC1,465.638,3.762,5,3,85.61,9,4
D005Y3,O=C(Cn1c(C2CCC2)nc2cccc(F)c21)NCC1(Cc2cccc(F)c2)CCNCC1,452.549,4.318,4,2,58.95,7,5
D005Y4,COc1cccc(CC2(NC(=O)c3ccc(S(=O)(=O)NC4CCNCC4)cc3)CCNCC2)c1,486.638,2.367,6,4,108.56,8,4
D005Y5,O=C(N1CCC(NS(=O)(=O)c2cccc(Br)c2)CC1)C1(Cc2ccc(Cl)cc2)CCNCC1,554.938,3.942,4,2,78.51,6,4
D005Y6,O=C(NCC1CCN(C(=O)c2ccccc2F)CC1)c1cnc(OCC2CCOCC2)nc1,456.518,2.583,6,1,93.65,7,4
D005Y8,O=C(NCC1(Cc2cccc(Cl)c2)CCNCC1)C1(Cc2ccc(Br)cc2)CCOCC1,519.911,4.984,3,2,50.36,7,4
D005Y9,O=C(NCC1(Cc2ccccc2Br)CCOCC1)c1ccc(OC2CCC2)cn1,459.384,4.266,4,1,60.45,7,4
D005YA,COc1cccc(CC2(C(=O)N3CCC4(CC3)C(=O)Nc3ccc(OC)cc34)CCOCC2)c1,464.562,2.501,5,1,77.1,5,5
D005YB,COc1cccc(CC2(C(=O)N[C@H]3CCCN(c4ncnc5ccccc45)C3)CCOCC2)c1,460.578,3.761,6,1,76.58,6,5
D0067X,O=C(c1nccnc1OCC1CCOCC1)N(Cc1ccccc1Br)C1COC1,462.344,2.49,6,0,73.78,7,4
D005YC,COc1cccc(Cn2nc(C)c(C(=O)N3CCC(N4Cc5ccccc5NC4=O)CC3)c2C)c1,473.577,3.183,5,1,79.7,5,5
D005YD,Cc1ccc(Cn2nc(C)c(C(=O)NCC3CCN(C(=O)c4ccc(F)cc4)CC3)c2C)cc1,462.569,4.742,4,1,67.23,6,4
D005YE,O=C(NCC1(Cc2ccccc2Cl)CCNCC1)C1(Cc2ccccc2Cl)CCOCC1,475.46,4.808,3,2,50.36,7,4
D005YF,COc1ccccc1C(C(=O)N1CCC2(CC1)N=C(c1ccc(F)cc1)NC2=O)N1CCNCC1,479.556,1.651,6,2,86.27,5,5
D005YG,O=C(c1cnn(CC2CCN(Cc3ccccc3)CC2)c1)N1CCC(CN2Cc3c(F)cccc3C2=O)CC1,529.66,4.309,5,0,61.68,7,6
D005YH,Cc1cc(C(=O)N2CCC(NC(=O)Nc3ccc(Br)cc3)CC2)nn1CC1CCC1,474.403,3.652,4,2,79.26,5,4
D005YI,COc1ccccc1CC1(C(=O)N2CCC(CN3Cc4c(F)cccc4C3=O)CC2)CCOCC1,480.58,3.375,4,0,59.08,6,5
D005YJ,COc1cc(CNC(=O)CC2(c3cccc(C)c3)CCNCC2)ccc1OCC1CCOCC1,466.622,3.433,5,2,68.82,9,4
D005YK,O=C(CC1(c2cccc(Br)c2)CCC1)N[C@@H]1CCN(Cc2ccc(Cl)cc2)C1,461.831,5.721,2,1,32.34,6,4
D005YL,O=C(NCC1(Cc2cccc(Cl)c2)CCNCC1)C(c1ccc(F)cc1)N1CCNCC1,459.009,3.189,4,3,56.4,7,4
D005YM,O=C(Nc1ccccc1F)NC1CCN(C(=O)Cn2c(C3CC3)nc3cc(F)ccc32)CC1,453.493,2.948,4,2,79.26,5,5
D005YN,O=C(C(c1ccc(F)cc1)N1CCNCC1)N1CCC[C@H](N2Cc3cccc(F)c3C2=O)C1,454.521,2.268,4,1,55.89,4,5
D009NT,O=C(NC1CCN(Cc2ccc(Br)cc2)CC1)c1nccc(OCC2CCOCC2)n1,489.414,3.318,6,1,76.58,7,4
D005YO,COc1ccccc1C1(CNC(=O)c2cccn3c(C4CCOCC4)nnc23)CCNCC1,449.555,3.983,7,2,89.78,6,5
D005YP,O=C1c2cc(F)ccc2CN1[C@@H]1CCCN(C(=O)C2(Cc3cccc(Cl)c3)CCNCC2)C1,469.988,3.691,3,1,52.65,4,5
D005YQ,O=C(CC1(c2ccc(Br)cc2)CCOCC1)NC(c1cncc(Cl)c1)C1CC1,463.803,4.091,3,1,51.22,6,4
D005YR,O=C(NC1CCCC1)NC1CCN(C(=O)c2ccc3nnc(-c4ccccc4F)n3c2)CC1,450.518,5.375,5,2,91.63,4,5
D005YS,O=C(NC1CCCC1)NC1CCN(C(=O)c2cn(Cc3ccccc3Br)cn2)CC1,474.403,3.587,4,2,79.26,5,4
D005YT,COc1ccccc1CC1(CNC(=O)CC2(c3ccccc3C)CCNCC2)CCNCC1,449.639,3.72,4,3,62.39,8,4
D005YU,Cc1ccccc1C1(CC(=O)N[C@H]2CC[C@H](NC(=O)c3cccc(F)c3)CC2)CCNCC1,451.586,4.287,3,3,70.23,6,4
D005YV,COc1ccc(C2(CC(=O)NC3(Cc4ccccc4Cl)CCNCC3)CCOCC2)cc1,457.014,3.928,4,2,59.59,7,4
D005YW,COc1cccc(C2(CNC(=O)C3(Cc4cccc(F)c4)CCC(F)(F)CC3)CCOCC2)c1,475.551,5.067,3,1,47.56,7,4
D005YX,O=C(NC1(Cc2ccc(F)cc2)CCS(=O)(=O)CC1)c1ccc(S(=O)(=O)NC2CCNCC2)cc1,523.652,2.749,6,3,121.44,7,4
D005YY,O=C(Cc1c[nH]c2c(Br)cccc12)NCc1ccnc(OCC2CCOCC2)n1,459.344,2.842,5,2,89.13,7,4
D005YZ,O=C(c1cnc2c(C3CCOCC3)cnn2c1)N(Cc1ccccc1Br)C1COC1,471.355,2.428,6,0,68.96,5,5
D005Z0,O=C(O)c1cccc(C(=O)N2CCC(NC(=O)c3cc(F)c(OC4CCC4)c(F)c3)CC2)c1,458.461,4.082,4,2,95.94,6,4
D005Z1,COc1ccc(-n2nc(C(=O)N3CCC(CN)(Cc4cccc(Cl)c4)CC3)cc2C)cc1,452.986,4.203,5,1,73.38,6,4
D005Z2,Cc1cc(C(=O)N2CCC(CN)(Cc3cccc(Cl)c3)CC2)n(Cc2cccc(F)c2)n1,454.977,4.633,4,1,64.15,6,4
D005Z3,O=C(CC1(c2cccc(Cl)c2)CCOCC1)Nc1c(F)cccc1OCC1CCNCC1,460.977,3.988,4,2,59.59,7,4
D0060A,O=C(CC1(c2cccc(Br)c2)CCC1)NCC1(Cc2ccccc2)CCNCC1,455.44,5.543,2,2,41.13,7,4
D005Z4,NC1CCN(Cc2ccc(C(=O)N3CCC(NC(=O)Nc4ccc(F)cc4)CC3)cc2)CC1,453.562,2.497,4,3,90.7,5,4
D005Z5,O=C(NC1CCNCC1)c1cccc(C(=O)N[C@@H]2CCN(Cc3ccc(Br)cc3)C2)c1,485.426,3.535,4,3,73.47,6,4
D005Z6,NC1CCN(Cc2ccc(C(=O)N3CCC[C@@H](N4Cc5cccc(F)c5C4=O)C3)cc2)CC1,450.558,2.838,4,1,69.88,4,5
D005Z7,COc1cccc(C2(CNC(=O)c3cc(F)c(OCC4CCOCC4)c(F)c3)CCOCC2)c1,475.532,3.959,5,1,66.02,8,4
D005Z8,COc1ccccc1-n1nc(C)cc1C(=O)NCC1(Cc2cccc(Cl)c2)CCNCC1,452.986,4.491,5,2,68.18,7,4
D005Z9,COc1ccccc1CC1(C(=O)N2CCCC(c3noc(C4CC4)n3)C2)CCS(=O)(=O)CC1,473.595,2.244,7,0,102.6,6,5
D005ZA,O=C(CC1(c2cccc(Cl)c2)CCNCC1)NC1CCN(Cc2ccc(F)cc2Cl)CC1,478.439,4.687,3,2,44.37,6,4
D005ZB,COc1cccc(CC2(C(=O)NCc3ccc(OCC4CCOCC4)c(OC)c3)CCNCC2)c1,482.621,2.911,6,2,78.05,10,4
D005ZC,COc1cccc(C2(NC(=O)Cn3c(C4CCOCC4)nc4cc(F)ccc43)CCNCC2)c1,466.557,2.741,6,2,77.41,6,5
D005ZD,O=C(Cn1c(C2CCOCC2)nc2cc(F)ccc21)N1CCC[C@@H](N2Cc3cc(F)ccc3C2=O)C1,494.542,3.099,5,0,67.67,4,6
