DLiP-ID,Mol Image,MW,XLogP,HBA,HBD,PSA,nRotatableBonds,nRings
D0053G,,473.961,2.949,6,2,105.56,5,4
D0053H,,458.61,3.933,6,3,96.17,6,5
D0053I,,615.706,4.432,6,2,120.94,8,5
D0053J,,456.558,4.026,5,2,68.82,8,4
D0053K,,460.538,5.469,7,2,101.38,5,5
D0053L,,458.021,3.903,3,2,58.36,6,4
D0053M,,455.44,5.928,2,1,32.34,6,4
D0053N,,632.176,5.638,4,1,78.95,6,6
D0053O,,576.713,5.095,5,4,110.77,7,6
D0053P,,599.707,3.045,6,4,111.8,8,6
D0053Q,,635.813,4.564,7,3,120.73,7,6
D00926,,464.541,1.94,4,2,95.74,2,5
D0053R,,561.683,2.987,7,3,121.89,7,6
D0053S,,452.505,4.957,5,1,67.35,6,5
D0053T,,495.605,2.81,6,1,96.77,4,5
D0053U,,505.884,4.801,3,1,41.57,6,4
D0053V,,519.577,2.482,7,1,98.05,5,6
D0053W,,626.629,4.424,6,2,88.49,11,5
D0053X,,611.718,3.14,5,4,119.64,7,6
D0053Y,,637.716,5.811,7,1,120.22,6,7
D0053Z,,614.678,3.512,7,1,117.08,6,7
D00540,,639.753,4.518,8,1,123.07,7,7
D00541,,455.53,3.179,5,3,88.69,7,4
D00542,,485.531,4.313,6,1,74.61,8,4
D00543,,450.514,2.524,4,2,81.75,4,5
D0058V,,448.449,3.779,3,2,58.36,6,4
D00544,,459.543,3.26,6,1,90.29,6,4
D00545,,454.502,2.096,6,0,84.86,5,5
D00546,,457.372,4.577,5,1,68.52,5,4
D00547,,456.03,3.101,4,2,67.59,6,4
D00548,,491.635,2.223,6,1,113.51,6,4
D00549,,450.514,2.276,4,1,86.95,3,5
D0054A,,606.251,4.983,4,3,81.67,8,7
D0054B,,641.7,2.233,7,2,130.17,6,7
D00945,,473.367,3.856,4,1,67.87,5,4
D0054C,,503.437,4.552,5,1,69.68,8,4
D0054D,,463.803,4.091,3,1,51.22,6,4
D0054E,,603.123,4.106,6,2,116.64,5,6
D005D7,,458.44,5.525,2,1,38.33,7,3
D0054F,,505.884,4.801,3,1,41.57,6,4
D0054G,,633.75,3.73,10,1,152.88,10,5
D0054H,,523.526,4.748,4,2,75.27,7,4
D0054I,,450.499,4.683,9,0,104.49,6,5
D0054J,,610.774,5.034,4,2,81.75,7,6
D0054K,,472.01,4.043,4,1,83.13,4,5
D0054L,,475.054,4.119,4,1,66.48,6,4
D0054M,,481.431,1.76,5,0,51.24,7,4
D0054N,,449.555,2.032,7,2,80.65,9,4
D0054O,,490.873,4.344,3,2,44.37,6,4
D0054P,,633.731,2.302,8,4,171.72,8,6
D0054Q,,647.78,5.916,8,2,121.17,7,8
D0058Y,,461.404,3.555,4,1,67.23,5,3
D0054R,,639.768,5.115,5,1,88.18,7,7
D0055O,,456.344,4.716,6,1,73.97,5,5
D0054S,,623.802,5.351,8,1,105.48,9,6
D0054T,,609.706,3.529,7,1,103.15,6,7
D0094B,,461.36,2.765,6,1,76.58,6,4
D0054U,,558.698,4.663,4,1,72.96,6,7
D0054V,,647.26,6.588,6,2,92.67,11,5
D0054W,,454.59,2.622,5,2,56.84,7,4
D0054X,,609.746,4.397,5,2,94.64,6,7
D0054Y,,509.847,5.32,3,1,41.57,5,4
D00559,,528.466,4.062,3,1,52.65,5,5
D0054Z,,498.62,3.882,4,1,79.47,5,5
D00550,,644.614,5.152,4,3,93.78,8,6
D0055I,,469.969,3.576,4,3,98.74,5,4
D00551,,635.744,3.948,7,2,112.46,6,7
D005Y7,,449.82,5.492,2,1,32.34,6,3
D00552,,637.716,4.591,7,1,120.22,5,7
D00553,,623.758,3.789,8,3,129.96,9,6
D0055P,,498.425,5.239,6,1,71.76,5,5
D00554,,641.835,4.923,8,1,142.78,7,5
D0055H,,461.541,3.186,4,1,70.47,4,6
D00555,,624.738,3.398,7,1,110.3,7,7
D00556,,637.785,3.006,8,2,120,7,7
D00557,,618.75,4.127,5,2,108.05,7,7
D00558,,628.814,4.174,5,1,99.26,8,6
D0055A,,615.174,5.056,5,1,91.84,6,6
D0055B,,453.602,3.196,4,2,67.59,7,4
D0055C,,487.438,3.705,4,2,59.59,6,4
D0055D,,500.412,3.509,3,1,52.65,4,5
D0055N,,457.372,2.98,5,1,68.52,5,4
D0055E,,480.584,2.633,5,2,73.91,6,5
D0055F,,631.217,5.684,6,2,92.79,9,6
D0055J,,489.429,5.444,3,2,50.36,6,4
D0055K,,597.573,6.671,4,1,67.23,9,4
D0055L,,452.49,1.472,7,2,108.81,4,5
D0055M,,456.344,4.378,6,0,77.05,4,5
D0055Q,,452.599,2.956,6,2,89.71,8,4
D0055R,,472.611,2.217,7,1,91.84,6,4
D0055S,,457.412,5.014,3,1,41.57,7,4
D0055T,,495.023,3.074,5,2,83.03,5,5
D0055U,,482.566,3.066,7,1,109.14,3,6
D007F2,,472.387,5.106,6,0,77.05,4,4
D0055V,,500.481,4.046,4,2,53.6,7,4
D0055W,,459.403,4.9,2,1,46.33,5,4
D0055X,,454.977,3.962,4,1,64.15,6,5
D0055Y,,500.412,3.509,3,1,52.65,4,5
D0055Z,,450.558,4.134,5,2,68.18,8,4
D00560,,501.465,4.094,4,1,50.8,7,4
D0069B,,475.858,5.361,2,1,46.33,5,4
D00562,,483.537,2.19,6,3,105.76,10,3
D005Q3,,460.368,3.185,4,1,56.79,6,4
D00563,,542.677,2.842,5,3,107.61,8,5
D00564,,487.438,3.833,4,1,50.8,7,4
D00565,,453.974,3.229,6,1,70.59,9,4
D00566,,455.44,5.797,2,1,32.34,6,4
D00567,,455.396,4.858,2,1,49.41,3,4
D00568,,577.77,6.222,6,1,108.64,6,5
D00569,,459.403,5.099,2,1,32.34,6,4
D0056A,,451.567,3.073,5,3,90.9,7,4
D0056B,,458.4,3.916,4,2,63.25,7,4
D0056C,,474.02,3.98,4,2,53.6,7,4
D0056D,,638.744,3.534,7,3,117.59,8,7
D0056E,,629.758,3.526,8,3,131,11,5
D0075R,,462.543,3.446,4,2,103.78,7,3
D009LI,,457.412,5.014,3,1,41.57,7,4
D0056F,,565.715,4.267,7,1,117.87,7,5
D0056K,,451.527,0.725,8,1,99.87,6,5
D0056G,,639.776,3.202,7,2,110.77,6,7
D0056H,,622.785,5.539,4,2,81.75,6,7
D0074E,,454.477,3.97,6,1,76.58,6,5
D0056O,,475.402,5.423,3,1,41.57,6,4
D0056I,,596.216,3.718,6,4,94.73,10,5
D0056J,,511.666,4.053,5,1,54.04,6,6
D0056L,,482.575,3.89,5,2,68.18,7,5
D0056M,,488.47,2.628,3,1,52.65,5,5
D0056N,,461.65,4.273,4,1,44.81,5,5
D0056P,,460.575,2.17,5,4,99.33,6,4
D0056Q,,455.574,3.585,5,2,62.83,7,4
D0056R,,487.442,3.904,5,2,66.49,7,4
D0056S,,562.69,2.964,7,3,100.52,7,6
D0056T,,459.678,4.534,3,1,35.58,5,5
D0056U,,488.567,3.139,7,1,85.17,5,6
D0056V,,452.53,2.296,5,2,83.56,4,5
D0056W,,469.387,3.711,6,1,75.94,5,4
D0056X,,471.439,5.275,3,1,41.57,7,4
D0056Y,,450.514,2.524,4,2,81.75,4,5
D0056Z,,456.428,4.733,3,2,44.37,5,4
D00570,,469.607,2.364,4,1,78.95,4,5
D00585,,458.404,3.088,5,1,61.36,5,4
D00571,,483.074,2.878,5,1,75.71,6,4
D00572,,451.542,2.626,4,1,61.88,5,5
D00573,,455.042,5.051,3,2,50.36,7,4
D00574,,480.996,3.335,5,2,83.03,4,5
D00575,,458.4,4.204,4,1,54.46,7,4
D00576,,488.592,3.578,7,2,101.38,6,5
D00577,,519.911,4.984,3,2,50.36,7,4
D00578,,454.59,2.813,5,3,65.63,8,4
D00579,,503.456,4.854,3,2,50.36,7,4
D0057A,,485.466,4.693,3,2,50.36,7,4
D0057B,,507.071,4.618,4,2,75.27,7,4
D0057C,,458.99,2.495,6,2,85.37,8,4
D0057D,,468.594,3.172,6,2,78.05,9,4
D0057E,,455.002,2.751,4,2,92.66,4,4
D00B12,,401.433,1.734,5,2,79.26,3,3
D0057F,,500.481,3.898,4,2,53.6,7,4
D0057G,,457.615,1.487,5,2,79.9,7,4
D0057H,,500.665,2.292,6,3,113.76,8,4
D0057I,,476.589,3.643,4,1,66.48,6,4
D0057J,,490.873,4.216,3,3,53.16,5,4
D0057K,,475.536,2.429,6,2,72.06,8,4
D0057L,,482.422,3.348,3,1,52.65,4,5
D0057M,,471.577,2.037,5,1,79.7,4,5
D009LJ,,472.387,3.75,6,0,77.05,4,4
D0057N,,484.622,2.344,5,2,90.98,4,5
D0057O,,498.425,5.239,6,1,71.76,5,5
D0057P,,486.41,3.355,4,2,84.66,4,4
D0057Q,,456.03,4.166,4,3,62.39,7,4
D0057R,,458.559,2.232,4,2,81.75,3,5
D0057S,,609.731,3.536,8,3,129.96,8,6
D0057T,,614.707,1.822,8,4,157.89,11,5
D0057U,,533.898,3.987,3,3,73.47,5,4
D0057V,,471.001,3.365,4,3,82.7,5,4
D0057W,,458.58,4.284,6,1,94.59,8,4
D0057X,,458.54,1.805,6,1,101.07,4,5
D0057Y,,454.998,3.582,4,1,50.8,4,5
D0057Z,,456.03,4.166,4,3,62.39,7,4
D00580,,503.868,4.465,3,1,41.57,3,5
D00581,,464.541,2.874,5,2,83.03,4,5
D00582,,532.689,2.747,6,5,114.6,7,5
D0072W,,463.513,2.034,6,0,80.04,3,6
D00583,,622.254,4.331,5,3,93.78,7,5
D00584,,472.611,1.924,6,4,108.56,7,4
D00586,,466.532,2.859,4,2,73.8,4,5
D00587,,468.96,3.581,4,2,73.8,3,5
D00588,,453.528,1.801,8,1,121.28,4,5
D00589,,453.539,2.455,6,1,89.99,7,4
D0058A,,470.057,3.657,4,2,67.59,7,4
D0058B,,488.401,4.689,2,2,61.44,6,4
D0058C,,489.569,2.559,5,3,115.81,6,4
D0058D,,476.396,3.466,3,1,69.72,3,5
D0058E,,505.084,2.999,5,3,104.53,7,4
D0058F,,456.537,2.675,3,3,73.47,6,4
D0058G,,458.559,2.232,4,2,81.75,3,5
D0058H,,460.521,3.951,5,2,68.82,7,4
D0058I,,458.021,4.579,3,3,53.16,7,4
D0058J,,457.578,3.944,5,1,78.43,5,5
D0058K,,454.412,4.883,2,2,48.13,6,4
D0058L,,479.422,5.284,4,1,58.12,5,5
D0058M,,456.428,4.733,3,2,44.37,5,4
D0058N,,458.522,2.343,8,0,94.74,4,6
D0058O,,501.465,4.094,4,1,50.8,7,4
D0058P,,450.554,3.942,3,1,54.56,5,5
D0058Q,,479.505,2.293,5,1,88.18,4,5
D0058R,,484.015,3.886,3,1,52.65,5,5
D0058S,,506.578,2.853,6,0,76.9,5,6
D0058T,,458.534,3.064,6,1,85.69,7,4
D0058U,,462.493,2.685,6,1,78.91,7,4
D0058W,,457.387,5.777,1,1,36.1,4,4
D0058X,,450.518,4.855,7,1,75.52,5,5
D007F3,,458.4,3.285,4,1,54.46,5,4
D0058Z,,452.49,3.858,6,1,92.07,3,5
D00590,,452.53,2.296,5,2,83.56,4,5
D00591,,468.399,3.707,5,1,62.53,5,5
D006BK,,462.819,3.895,3,2,54.02,6,4
D00592,,493.392,4.762,3,1,41.57,5,4
D00593,,490.873,4.216,3,3,53.16,5,4
D00594,,452.396,5.818,2,1,48.99,4,5
D00595,,456.974,2.008,4,2,83.56,6,4
D00596,,464.61,2.848,5,3,96.69,7,4
D00597,,474.418,3.883,3,2,44.37,6,4
D00598,,458.4,3.188,4,1,54.46,5,4
D00599,,473.552,3.046,5,1,78.43,2,6
D0059A,,621.764,3.692,9,3,147.03,7,7
D0059B,,610.781,2.26,7,5,162.73,8,5
D0059C,,450.988,3.226,6,1,69.68,10,3
D0059D,,498.605,2.764,8,1,111.89,6,5
D0059E,,484.999,4.082,3,0,49.85,5,5
D0059F,,465.522,3.137,5,3,96.53,7,4
D0059G,,449.57,3.746,3,2,57.36,5,5
D0059H,,469.611,1.73,5,3,93.78,5,5
D0059I,,490.579,3.133,5,0,67.67,5,6
D0059J,,463.582,4.291,7,1,94.98,6,5
D0059K,,504.856,4.759,3,2,61.44,4,4
D0059L,,478.503,5.932,7,0,78.07,4,6
D0059M,,455.555,3.582,4,1,83.13,4,5
D0059N,,473.39,4.25,4,1,50.16,6,4
D0059O,,458.4,3.198,4,2,63.25,5,4
D0059P,,568.516,4.647,6,3,99.49,9,4
D0059Q,,487.413,4.004,3,1,41.57,3,5
D0059R,,470.057,3.657,4,2,67.59,7,4
D0059S,,476.375,2.07,5,1,79.7,4,4
D0059T,,455.44,5.543,2,2,41.13,7,4
D0059U,,477.487,5.467,3,1,41.57,6,4
D0059V,,628.749,5.562,6,2,124.43,7,6
D0059W,,508.46,5.968,4,1,56.15,7,5
D0059X,,458.559,2.232,4,2,81.75,3,5
D0059Y,,458.4,3.998,4,1,54.46,5,4
D0059Z,,623.733,3.641,7,2,111.94,6,7
D005A0,,475.402,5.423,3,1,41.57,6,4
D005A1,,488.43,3.845,4,2,79.26,5,4
D005A2,,497.437,4.719,5,1,59.39,8,4
D005A3,,462.981,4.115,5,0,58.56,2,6
D005A4,,457.416,3.11,4,1,48.47,4,4
D005A5,,472.427,4.015,4,1,54.46,5,4
D005A6,,488.426,4.262,5,1,63.69,7,4
D005A7,,461.36,3.048,5,1,76.46,4,4
D005AW,,454.372,5.429,5,1,62.53,5,5
D005A8,,649.829,7.051,5,2,104.81,12,5
D005A9,,459.525,3.382,5,0,69.64,3,6
D005AA,,457.412,5.461,2,1,49.41,5,3
D005AB,,456.572,0.87,6,1,89.09,3,5
D005AC,,457.531,2.182,5,1,87.54,3,5
D005AD,,465.573,2.146,6,2,81.07,7,5
D005AE,,465.569,2.984,4,1,61.88,5,5
D005AF,,528.627,2.744,6,2,130.08,7,4
D005AG,,489.012,4.231,3,1,70.24,4,5
D005AH,,639.732,2.865,7,4,129.62,8,7
D005AI,,472.431,3.043,5,1,51.71,5,4
D005AJ,,612.753,2.684,7,3,149.92,9,5
D005AQ,,470.455,4.159,3,2,44.37,6,4
D005AK,,475.546,2.484,6,1,112.57,5,4
D005AL,,458.021,4.151,3,3,53.16,7,4
D005AM,,485.401,4.203,4,1,50.16,6,5
D005AN,,468.533,1.699,8,1,94.4,6,5
D005AO,,459.594,3.771,6,1,70.59,6,5
D005AP,,485.426,4.679,4,2,74.33,5,4
D005AR,,473.415,3.709,5,2,66.49,6,4
D005AS,,466.619,3.975,5,1,75.71,7,4
D005AT,,459.417,4.066,3,1,41.57,3,5
D005AU,,459.384,4.585,3,2,69.64,6,3
D005AV,,462.529,5.733,7,0,89.42,4,5
D005B2,,464.448,3.485,3,2,61.44,7,3
D005AX,,626.802,4.904,7,3,117.59,8,6
D005AY,,571.722,4.926,5,3,116.42,8,5
D005B5,,486.41,3.355,4,2,84.66,4,4
D0072X,,452.505,5.445,5,1,67.35,6,5
D005B7,,505.638,4.215,6,2,71.42,9,5
D005AZ,,624.702,1.753,7,4,165.73,6,6
D005B0,,520.051,2.759,5,3,115.81,7,4
D005B1,,465.594,2.715,5,3,90.9,8,4
D005B3,,457.506,1.752,6,2,105.68,7,4
D005B4,,452.986,3.28,3,2,64.68,3,5
D005B6,,459.554,1.772,6,2,103.35,5,5
D005B8,,457.416,4.134,4,2,57.26,5,4
D005B9,,485.531,3.433,4,1,71.11,5,5
D005BA,,499.493,4.908,3,1,41.57,7,4
D005BB,,562.512,4.318,5,1,70.47,5,6
D009VG,,459.384,3.672,4,1,60.45,7,4
D005BC,,450.558,3.886,5,1,73.38,7,4
D007I3,,449.433,4.236,3,2,50.36,6,4
D005BD,,454.954,4.692,3,2,86.71,6,4
D005BE,,459.525,3.307,5,1,78.43,2,6
D005BF,,461.027,3.682,4,1,66.48,6,4
D005BG,,570.673,3.123,8,3,117.07,9,6
D005BH,,643.764,5.244,8,1,126.46,7,6
D005BN,,498.44,4.629,2,2,48.13,4,5
D005BI,,625.745,3.285,6,2,103.87,7,7
D0094M,,458.599,3.492,4,2,75.27,6,4
D005BJ,,597.598,4.779,5,3,82.7,7,5
D005BK,,633.727,2.1,8,3,156.03,8,6
D005BL,,462.815,5.789,2,1,38.33,5,4
D005BM,,455.54,1.857,7,1,105.9,5,5
D005BO,,604.107,4.77,7,1,106,4,7
D0089Z,,457.412,3.79,3,2,50.36,5,4
D005BP,,478.431,1.817,4,2,70.67,5,4
D005BQ,,595.626,5.609,4,3,73.47,9,5
D005BR,,474.418,5.076,3,3,53.16,7,4
D005BS,,513.595,1.84,6,1,96.77,4,6
D005BT,,485.65,2.276,6,1,88.6,8,4
D005BU,,588.684,4.162,7,3,117.59,7,6
D005C0,,549.491,3.133,5,3,107.61,6,4
D00737,,517.851,4.091,3,1,58.64,3,5
D005BV,,639.635,4.566,5,2,90.98,8,5
D005BW,,460.513,6.445,7,0,78.07,5,6
D005BX,,449.986,4.217,5,1,61.36,5,5
D005BY,,453.602,3.196,4,2,67.59,7,4
D005BZ,,631.818,2.972,6,3,120.08,8,5
D005CN,,461.831,5.721,2,1,32.34,6,4
D005C1,,613.69,2.841,6,4,128.87,7,6
D005CA,,467.013,3.972,5,1,73.38,6,4
D005C2,,637.781,3.9,5,4,128.87,7,6
D005C3,,488.445,3.523,3,2,58.36,5,4
D005C4,,486.454,3.958,4,2,67.59,6,4
D005C5,,486.454,3.637,4,2,53.6,7,4
D005CO,,502.589,2.509,6,2,122.24,7,4
D005C6,,633.145,4.515,7,1,110.3,8,6
D005C7,,586.752,5.107,4,2,81.75,5,7
D005C8,,628.815,2.442,7,4,122.88,10,5
D005C9,,516.62,1.09,7,3,128.28,8,4
D005CB,,496.558,3.88,5,2,85.25,6,5
D005CC,,483.616,3.595,5,0,61.68,6,6
D007GY,,464.314,5.911,5,1,72.18,5,4
D005CD,,499.449,3.535,4,1,50.8,4,5
D005CE,,471.439,4.576,3,1,41.57,8,4
D005CF,,475.586,3.502,6,2,97.39,7,4
D005CG,,473.411,4.436,4,1,50.8,7,4
D005CH,,499.659,4.318,5,1,70.47,8,5
D005CI,,457.416,3.11,4,1,48.47,4,4
D005CJ,,464.331,3.449,4,1,56.79,6,4
D005CK,,501.606,3.756,5,0,61.68,6,6
D005CL,,507.419,4.598,3,1,41.57,6,4
D005CM,,522.491,4.946,5,1,61.36,6,5
D005CP,,489.429,3.967,3,2,50.36,6,4
D005CQ,,582.767,3.739,6,3,130.83,9,5
D005CR,,459.403,5.196,2,1,32.34,6,4
D005CS,,474.399,4.755,5,0,68.46,4,5
D005CT,,504.9,4.702,3,2,44.37,6,4
D005CU,,455.396,4.699,2,1,49.41,5,4
D005CV,,607.817,5.162,5,2,104.81,8,6
D005CW,,471.37,4.728,2,1,45.33,3,5
D005CX,,505.062,4.712,5,0,50.6,5,6
D005CY,,540.107,2.506,6,3,121.44,7,4
D005CZ,,457.958,3.578,5,2,89.55,6,4
D005D0,,482.606,2.165,5,2,98.82,5,5
D005D1,,472.383,3.949,4,1,61.88,5,4
D005D2,,486.62,3.115,5,2,82.5,8,5
D005D3,,473.415,3.709,5,2,66.49,6,4
D005D4,,460.387,5.094,2,1,38.33,6,4
D005D5,,483.638,2.093,5,3,107.77,5,5
D005D6,,506.024,3.02,5,3,115.81,6,4
D005D8,,458.584,2.346,7,1,101.49,6,4
D005D9,,459.363,3.989,4,1,50.16,6,4
D005DA,,472.427,4.104,4,1,54.46,5,4
D005DB,,473.39,4.25,4,1,50.16,6,4
D005DC,,516.591,2.99,5,2,120.85,6,4
D005DD,,453.583,2.74,6,2,81.71,9,4
D006CM,,448.449,3.629,3,2,44.37,5,4
D005DE,,520.121,4.787,5,1,67.39,8,5
D005DF,,458.021,3.903,3,2,58.36,6,4
D005DG,,531.096,4.695,4,0,42.01,6,6
D005DH,,471.439,4.853,3,1,41.57,7,4
D005DI,,485.401,4.203,4,1,50.16,6,5
D005DJ,,462.815,5.156,2,1,38.33,5,4
D005DK,,489.081,4.554,4,2,75.27,7,4
D005DL,,486.59,3.429,5,2,113.01,8,4
D005DM,,515.492,4.277,4,2,59.59,8,4
D005DN,,484.413,4.271,2,2,48.13,4,5
D005DO,,604.727,1.508,6,3,128.08,5,6
D005DP,,457.368,4.438,3,1,58.64,5,4
D005DQ,,469.029,3.555,4,3,87.46,6,4
D005DR,,460.578,4.196,6,2,77.41,6,5
D005DS,,457.014,3.918,4,1,50.8,7,4
D005DT,,451.369,4.85,3,0,32.78,4,4
D005DU,,483.406,4.163,3,0,49.85,3,5
D005DV,,459.587,3.411,4,2,78.51,6,4
D005DW,,499.428,4.772,4,1,50.16,6,5
D005DX,,487.56,3.364,6,2,115.73,5,5
D005DY,,512.658,3.442,5,1,73.71,6,6
D005DZ,,618.754,3.434,7,2,108.8,8,6
D005E0,,455.562,2.885,5,1,78.43,2,6
D005EH,,476.577,3.683,6,2,96.69,8,4
D00927,,501.605,2.313,6,3,125.04,7,4
D005E1,,604.151,4.55,6,3,112.66,9,5
D00722,,457.416,4.937,4,2,57.26,5,4
D005E2,,632.743,2.702,8,3,159.69,8,6
D005E3,,616.851,4.654,6,4,105.81,9,5
D005FF,,476.802,4.634,2,2,61.44,4,4
D005E4,,481.438,5.03,4,1,50.16,6,4
D005E5,,501.465,4.094,4,1,50.8,7,4
D005E6,,630.761,3.957,5,1,99.26,6,8
D005E7,,533.046,3.451,5,2,120.85,6,4
D005E8,,452.534,2.52,7,1,85.17,6,5
D005E9,,460.387,5.094,2,1,38.33,6,4
D005EA,,458.61,3.933,6,3,96.17,6,5
D005EU,,461.566,1.962,4,2,98.98,3,5
D007H9,,462.819,3.895,3,2,54.02,6,4
D00928,,463.64,4.045,5,1,81.7,8,4
D005EB,,634.847,3.72,7,3,125.43,11,5
D005EC,,452.534,2.52,7,1,85.17,6,5
D005ED,,466.962,3.625,5,0,76.57,5,4
D005EE,,505.884,4.898,3,1,41.57,6,4
D005EF,,623.816,3.809,6,1,113.09,8,5
D005EG,,505.084,2.999,5,3,104.53,7,4
D005EI,,623.86,5.728,6,2,104.81,10,5
D005EJ,,463.553,3.289,5,0,56.59,3,6
D005EK,,472.611,1.185,6,2,100.63,7,4
D00929,,462.543,2.783,6,1,94.59,6,4
D005EL,,642.816,5.477,5,3,99.77,11,5
D005EM,,467.541,3.272,4,1,71.11,5,5
D005EN,,462.779,5.911,5,1,62.53,5,4
D0071R,,636.606,7.438,4,1,71.53,11,5
D0092A,,462.359,3.82,3,0,38.77,6,4
D005EO,,631.705,4.807,8,2,124.02,8,7
D005EP,,461.585,4.2,5,2,70.15,6,5
D005EQ,,481.102,4.353,4,1,66.48,6,4
D005ER,,494.032,2.852,5,1,79.37,6,4
D005ES,,456.359,5.127,3,1,46.92,5,5
D005ET,,471.439,4.853,3,1,41.57,7,4
D005EV,,472.427,4.496,4,1,54.46,8,4
D005EW,,639.772,4.107,6,2,103.87,8,7
D005EX,,613.694,4.913,8,2,123.38,7,7
D005EY,,507.071,4.541,4,1,66.48,6,4
D005EZ,,469.611,1.579,5,2,98.98,4,5
D005F0,,456.992,1.601,5,1,92.78,6,3
D005F1,,628.749,5.562,6,2,124.43,7,6
D005F2,,501.645,3.357,6,1,90.93,8,4
D005F7,,474.583,2.378,8,0,101.93,6,4
D005F3,,626.758,4.268,8,3,126.82,8,7
D005F4,,458.404,2.693,5,1,51.71,5,4
D005F5,,543.481,4.305,5,1,59.39,7,5
D005FO,,473.39,4.25,4,1,50.16,6,4
D005F6,,553.95,4.741,4,1,66.48,6,4
D005F8,,625.77,5.266,7,1,106,8,7
D005FE,,467.013,3.972,5,1,73.38,6,4
D005F9,,594.644,3.056,10,3,147.38,7,5
D005FA,,472.431,3.699,5,2,70.15,6,4
D005FB,,485.397,4.467,2,1,45.33,4,5
D005FH,,508.464,4.654,5,1,61.36,5,5
D005FY,,553.725,2.818,6,2,104.81,8,5
D005FC,,626.817,5.999,4,3,90.54,10,5
D005FD,,460.449,4.056,3,3,53.16,6,4
D005FG,,451.546,2.052,6,1,72.28,6,5
D005FI,,450.583,2.569,5,3,98.9,7,4
D005FJ,,456.211,6.278,2,0,23.55,3,3
D005FK,,580.173,3.625,5,4,116.56,7,5
D005FL,,474.399,3.273,5,1,63.69,7,4
D005FM,,457.372,2.264,3,3,73.47,4,4
D005FN,,629.157,5.354,6,1,101.07,7,7
D005FP,,474.579,2.513,7,1,103.82,7,4
D005FQ,,604.654,4.419,6,2,100.21,7,6
D005FR,,571.766,3.429,5,4,102.57,7,6
D005FS,,622.254,4.616,5,3,93.78,8,5
D005FT,,643.188,3.856,7,1,107.97,5,7
D005FU,,470.415,4.312,5,1,62.53,4,4
D005FV,,485.466,5.145,3,1,41.57,8,4
D005FW,,472.427,4.177,4,1,54.46,5,4
D005FX,,459.428,5.046,3,1,41.57,7,3
D005FZ,,484.413,4.271,2,2,48.13,4,5
D005G0,,500.661,3.161,6,2,93.73,8,4
D005G1,,635.74,4.984,4,2,105.82,6,7
D005G2,,609.746,3.64,5,2,94.64,7,7
D005G3,,473.552,3.74,5,0,69.64,3,6
D005GA,,473.43,5.813,2,1,32.34,7,4
D005G4,,457.531,2.182,5,1,87.54,3,5
D005G5,,639.769,3.881,6,3,110.85,10,5
D006ED,,455.44,5.652,2,1,32.34,7,4
D005G6,,516.591,2.99,5,2,120.85,6,4
D005G7,,451.546,2.868,6,2,85.41,5,5
D005G8,,485.607,4.518,4,1,57.16,6,6
D005G9,,472.431,3.91,5,2,70.15,6,4
D005GB,,459.403,5.099,2,1,32.34,6,4
D005GC,,463.513,2.587,6,0,80.04,3,6
D005GD,,626.839,5.858,5,3,107.61,11,5
D005GE,,532.729,3.358,5,2,73.91,8,5
D005GF,,460.449,4.056,3,3,53.16,6,4
D005GG,,458.006,2.711,6,2,93.37,7,4
D005GH,,490.825,4.922,3,0,38.77,2,5
D005GI,,508.464,4.654,5,1,61.36,5,5
D005GJ,,610.759,3.526,8,2,110.09,10,6
D005GK,,478.524,3.482,5,2,104.53,6,5
D005GL,,518.927,4.54,3,2,58.36,6,4
D0071Y,,485.466,5.036,3,2,50.36,8,4
D005GM,,616.763,2.172,8,3,126.82,12,5
D005GN,,603.119,4.294,6,1,101.07,6,6
D00B19,,403.527,0.686,6,2,88.49,3,4
D005GO,,475.858,6.432,2,2,41.13,6,4
D005GX,,483.559,4.086,5,1,65.38,7,5
D0071Z,,495.465,5.291,4,1,50.16,6,4
D005GP,,595.726,3.221,9,2,138.24,7,6
D005GV,,465.338,5.111,3,1,41.57,6,4
D005GQ,,450.554,3.942,3,1,54.56,5,5
D005GR,,450.554,3.942,3,1,54.56,5,5
D005GY,,466.567,4.183,6,1,99.91,3,6
D005GZ,,457.571,3.284,3,1,69.72,4,5
D005GS,,649.814,5.203,8,2,131.86,10,6
D005GT,,501.649,2.199,7,2,96.97,8,4
D005GU,,474.476,4.364,3,2,58.36,6,4
D005GW,,458.36,3.198,5,2,87.22,5,4
D005H0,,495.421,3.745,5,1,67.35,5,5
D005H1,,457.343,4.725,2,0,40.62,3,5
D005H2,,472.546,2.717,7,1,110.08,6,4
D005H3,,457.372,3.998,3,2,74.33,4,4
D005H4,,485.003,3.837,5,1,59.39,6,5
D005H5,,449.964,2.596,6,1,95.5,5,4
D005H6,,505.884,4.801,3,1,41.57,6,4
D005H7,,528.627,2.744,6,2,130.08,7,4
D005H8,,610.759,4.79,7,3,117.59,7,7
D005H9,,474.399,3.273,5,1,63.69,7,4
D005HA,,524.547,4.895,3,1,35.58,5,5
D005HB,,529.663,2.535,7,3,129.73,9,4
D005HI,,464.541,2.634,4,1,86.95,3,5
D005HC,,610.781,2.314,7,5,148.74,8,5
D005HD,,456.428,4.915,3,3,53.16,7,4
D005HE,,572.794,5.91,4,3,90.54,8,5
D005HF,,645.782,3.509,6,3,137.15,9,6
