Target Pref Name_ppi,Canonical SMILES(RDKit),Target Pref Name_main
Integrins,CCOC(=O)CCN1CCN(c2ccc(C[C@H](NC(=O)[C@@H]3CCCN3S(=O)(=O)c3ccc(C)cc3)C(=O)O)cc2)CC1,
Integrins,O=C(O)CCNC(=O)CCC(=O)Nc1ccc2c(c1)CNC2,
Integrins,O=C(O)CCNC(=O)CCC(=O)Nc1ccc2c(c1)CNC2,
Integrins,O=C(Nc1ccc(C[C@H](NC(=O)[C@@H]2OCO[C@H]2C(=O)Nc2ccccc2-c2ccccc2)C(=O)O)cc1)c1ccccc1,
Integrins,Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N2CCCC2C(=O)NC(CCCC(=O)O)C(=O)NCCC(C)C)cc1,
Integrins,Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N2CCCC2C(=O)NC(CCCC(=O)O)C(=O)NCCC(C)C)cc1,
Integrins,N#Cc1cccc(S(=O)(=O)N2C[C@H](n3ncc4c3CCCC4)C[C@H]2C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)c1,
Integrins,COc1ccccc1NC(=O)Nc1ccc(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1OC,
Integrins,N=C(N)c1ccc(CN2C(=O)COc3cc(NC(=O)C(Cc4ccccc4)C(=O)NC(CCC(=O)O)C(=O)O)ccc32)cc1,
Integrins,N=C(N)c1ccc(CN2C(=O)COc3cc(NC(=O)C(Cc4ccccc4)C(=O)NC(CCC(=O)O)C(=O)O)ccc32)cc1,
Integrins,Cc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(N3CCN(c4ncccn4)CC3)cc2)C(=O)O)cc1,
Integrins,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)[C@@H]2OCO[C@H]2C(=O)N[C@@H](Cc2ccc(OCc3c(Cl)cccc3Cl)cc2)C(=O)O)cc1,
Integrins,Cc1cc(C)c(S(=O)(=O)NC(CNC(=O)c2ccc(-c3cccc(NC(=N)N)c3)s2)C(=O)O)c(C)c1,
Integrins,Cc1cc(C)c(S(=O)(=O)NC(CNC(=O)c2ccc(-c3cccc(NC(=N)N)c3)s2)C(=O)O)c(C)c1,
Integrins,Cc1cc(C)c(S(=O)(=O)NC(CNC(=O)c2ccc(-c3cccc(NC(=N)N)c3)s2)C(=O)O)c(C)c1,
Integrins,Cc1cc(C)c(S(=O)(=O)NC(CNC(=O)c2ccc(-c3cccc(NC(=N)N)c3)s2)C(=O)O)c(C)c1,
Integrins,Cc1cc(C)c(S(=O)(=O)NC(CNC(=O)c2ccc(-c3cccc(NC(=N)N)c3)s2)C(=O)O)c(C)c1,
Integrins,CCc1cc(O)c2c(O)c3c(c(O)c2c1C(=O)OC)C(=O)c1cccc(O)c1C3=O,
Integrins,CC(CC(=O)O)N1Cc2ccc(NC(=O)c3ccc4c(c3)CNCC4)cc2C1=O,
Integrins,CCOC(=O)C1CCCCN1c1ccc(N2CC(CNC(=O)c3cnc(N)s3)OC2=O)cc1,
Integrins,O=C(O)[C@H](Cc1ccc(OCc2c(Cl)cccc2Cl)cc1)NC(=O)[C@@H]1OCO[C@H]1C(=O)Nc1c(Cl)cccc1Cl,
Integrins,CCOC(=O)C1CCCCN1c1ccc(N2CC(CNC(=O)c3cnc(N)s3)OC2=O)cc1,
Integrins,N=C(N)NCc1ccc(-c2ccc(C(=O)NCC(NS(=O)(=O)c3ccccc3)C(=O)O)s2)cc1,
Integrins,N=C(N)NCc1ccc(-c2ccc(C(=O)NCC(NS(=O)(=O)c3ccccc3)C(=O)O)s2)cc1,
Integrins,N#Cc1cccc(S(=O)(=O)N2C[C@H](N3CCOCC3)C[C@H]2C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)c1,
Integrins,N=C(N)NCCCC1NC(=O)C2CC(NC(=O)C(CC(=O)O)NC(=O)CNC1=O)C(O)C2O,
Integrins,N=C(N)NCCCC1NC(=O)C2CC(NC(=O)C(CC(=O)O)NC(=O)CNC1=O)C(O)C2O,
Integrins,CC(C)(C)c1cc(NC(=O)[C@@H]2OCO[C@H]2C(=O)N[C@@H](Cc2ccc(OCc3c(Cl)cccc3Cl)cc2)C(=O)O)n(Cc2ccccc2)n1,
Integrins,O=C(O)[C@H](Cc1ccc(N2CCN(c3ccccc3)CC2)cc1)NC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccccc1,
Integrins,CCOC(=O)C1CCN(c2ccc(N3CC(CNC(=O)c4ccc(C(=N)N)cc4)OC3=O)cc2)CC1,
Integrins,CCOC(=O)C1CCN(c2ccc(N3CC(CNC(=O)c4ccc(C(=N)N)cc4)OC3=O)cc2)CC1,
Integrins,CC(C)(C)C1CCC(C[C@H](NC(=O)[C@@H]2CCC(=O)N2Cc2ccccc2)C(=O)O)CC1,
Integrins,CC(C)(C)C1CCC(C[C@H](NC(=O)[C@@H]2CCC(=O)N2Cc2ccccc2)C(=O)O)CC1,
Integrins,Cc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(N3CCN(Cc4ccccc4)CC3)cc2)C(=O)O)cc1,
Integrins,CNC(=O)[C@@H]1OCO[C@H]1C(=O)N[C@@H](Cc1ccc(OCc2c(Cl)cccc2Cl)cc1)C(=O)O,
Integrins,O=C(O)[C@H](Cc1ccc(OCc2c(Cl)cccc2Cl)cc1)NC(=O)[C@@H]1OCO[C@H]1C(=O)Nc1ccccc1-c1ccccc1,
Integrins,CCOC(=O)COC1CCN(C(=O)[C@H](C)NC(=O)c2ccc(C(=N)NO)cc2)CC1,
Integrins,CCOC(=O)COC1CCN(C(=O)[C@H](C)NC(=O)c2ccc(C(=N)NO)cc2)CC1,
Integrins,O=C(O)[C@H](Cc1ccc(OCc2c(Cl)cccc2Cl)cc1)NC(=O)[C@@H]1OCO[C@H]1C(=O)NC1CCCCC1,
Integrins,N=C(N)NCc1cccc(-c2ccc(C(=O)NCC(NS(=O)(=O)c3ccccc3)C(=O)O)s2)c1,
Integrins,N=C(N)NCc1cccc(-c2ccc(C(=O)NCC(NS(=O)(=O)c3ccccc3)C(=O)O)s2)c1,
Integrins,N=C(N)NCc1cccc(-c2ccc(C(=O)NCC(NS(=O)(=O)c3ccccc3)C(=O)O)s2)c1,
Integrins,N=C(N)NCc1cccc(-c2ccc(C(=O)NCC(NS(=O)(=O)c3ccccc3)C(=O)O)s2)c1,
Integrins,N=C(N)NCc1cccc(-c2ccc(C(=O)NCC(NS(=O)(=O)c3ccccc3)C(=O)O)s2)c1,
Integrins,O=C(O)[C@H](Cc1ccc(OCc2c(Cl)cccc2Cl)cc1)NC(=O)[C@@H]1OCO[C@H]1C(=O)NC1CC1,
Integrins,CC1(C)C(=CC=CC=CC=CC2=[N+](CCC(=O)O)c3ccc4ccccc4c3C2(C)C)N(CCC(=O)O)c2ccc3ccccc3c21,
Integrins,Cc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)cc2)C(=O)O)cc1,
Integrins,O=C(Nc1ccc(C[C@H](NC(=O)[C@@H]2OCO[C@H]2C(=O)Nc2ccccc2-c2ccccc2)C(=O)O)cc1)c1ccccn1,
Integrins,Cc1ccccc1NC(=O)Nc1ccc(CC(=O)NC(CC(=O)NC(C(=O)[O-])c2ccccc2)CC(C)C)cc1,
Integrins,Cc1ccccc1NC(=O)Nc1ccc(CC(=O)NC(CC(=O)NC(C(=O)[O-])c2ccccc2)CC(C)C)cc1,
Integrins,NCCCNC(=O)c1cnn(-c2nc(-c3cccc(C(F)(F)F)c3)cs2)c1C(F)(F)F,
Integrins,NCCCNC(=O)c1cnn(-c2nc(-c3cccc(C(F)(F)F)c3)cs2)c1C(F)(F)F,
Integrins,Cc1ccc(F)cc1NC(=O)Nc1ccc(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Cl,
Integrins,O=C(O)[C@H](Cc1ccc(OCc2c(Cl)cccc2Cl)cc1)NC(=O)[C@@H]1OCO[C@H]1C(=O)NCCc1c[nH]c2ccccc12,
Integrins,COc1cc(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)ccc1NC(=O)Nc1ccccc1Br,
Integrins,Cc1noc(C)c1S(=O)(=O)NC(CNC(=O)CC1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)O,
Integrins,Cc1noc(C)c1S(=O)(=O)NC(CNC(=O)CC1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)O,
Integrins,Cc1noc(C)c1S(=O)(=O)NC(CNC(=O)CC1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)O,
Integrins,Cc1noc(C)c1S(=O)(=O)NC(CNC(=O)CC1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)O,
Integrins,Cc1noc(C)c1S(=O)(=O)NC(CNC(=O)CC1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)O,
Integrins,Cc1noc(C)c1S(=O)(=O)NC(CNC(=O)CC1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)O,
Integrins,CCOC(=O)C1CCN(c2ccc(N3CC(CNC(=O)c4cnc(N)s4)OC3=O)cc2)C(=O)C1,
Integrins,CCOC(=O)C1CCN(c2ccc(N3CC(CNC(=O)c4cnc(N)s4)OC3=O)cc2)C(=O)C1,
Integrins,O=C(O)c1[nH]c(C2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)nc1Cc1ccc2ccccc2c1,
Integrins,CC(CC(=O)O)N1Cc2ccc(NC(=O)c3ccc(N4CCNCC4)cc3)cc2C1=O,
Integrins,CC(CC(=O)O)N1Cc2ccc(NC(=O)c3ccc(N4CCNCC4)cc3)cc2C1=O,
Integrins,O=C(O)[C@H](Cc1ccc(N2CCN(C(=O)C3CC3)CC2)cc1)NC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccccc1,
Integrins,CCc1cc(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)ccc1NC(=O)Nc1ccccc1C,
Integrins,O=C(Nc1ccc(C[C@H](NC(=O)[C@@H]2C[C@@H](N3CCCCC3)CN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1)c1c(Cl)cncc1Cl,
Integrins,Cc1ccccc1Nc1nc2ccc(CC(=O)N3C[C@@H](F)C[C@H]3COCCCC(=O)O)cc2o1,
Integrins,CCc1c2c(nc3ccc(OC(=O)N4CCN(C(=O)c5ccc(COC(=O)NC(CCC(=O)N6CCN(c7cccc(NC8=NCCCN8)c7)CC6)C(=O)O)cc5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,
Integrins,CCc1c2c(nc3ccc(OC(=O)N4CCN(C(=O)c5ccc(COC(=O)NC(CCC(=O)N6CCN(c7cccc(NC8=NCCCN8)c7)CC6)C(=O)O)cc5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,
Integrins,CCOC(=O)C1CCCN(c2ccc(N3CC(CNC(=O)c4cnc(N)s4)OC3=O)cc2)C1,
Integrins,CCOC(=O)C1CCCN(c2ccc(N3CC(CNC(=O)c4cnc(N)s4)OC3=O)cc2)C1,
Integrins,N=C(N)CCCNC(=O)c1cnn(-c2nc(-c3cccc(C(F)(F)F)c3)cs2)c1C(F)(F)F,
Integrins,N=C(N)CCCNC(=O)c1cnn(-c2nc(-c3cccc(C(F)(F)F)c3)cs2)c1C(F)(F)F,
Integrins,CN1C(=O)c2ccccc2SSc2ccccc2NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C1CCCN=C(N)N,
Integrins,CN1C(=O)c2ccccc2SSc2ccccc2NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C1CCCN=C(N)N,
Integrins,Cc1ccccc1NC(=O)Nc1cc(F)c(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Cl,
Integrins,CN1C(=O)C(OCc2ccc(C(=N)N)cc2)Oc2cc(C(=O)NC(CC(=O)O)c3ccccc3)ccc21,
Integrins,CN1C(=O)C(OCc2ccc(C(=N)N)cc2)Oc2cc(C(=O)NC(CC(=O)O)c3ccccc3)ccc21,
Integrins,Cc1ccccc1NC(=O)Nc1ccc(CC(=O)NN(CC(C)C)C(=O)NC(CC(=O)[O-])c2ccccc2)cc1,
Integrins,Cc1ccccc1NC(=O)Nc1ccc(CC(=O)NN(CC(C)C)C(=O)NC(CC(=O)[O-])c2ccccc2)cc1,
Integrins,CC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CCCN=C(N)N)NC1=O,
Integrins,CC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CCCN=C(N)N)NC1=O,
Integrins,CCCCNC(=O)[C@@H]1OCO[C@H]1C(=O)N[C@@H](Cc1ccc(OCc2c(Cl)cccc2Cl)cc1)C(=O)O,
Integrins,N#Cc1cccc(S(=O)(=O)N2C[C@H](N3CCCCCC3)C[C@H]2C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)c1,
Integrins,CCNC(=O)[C@@H]1OCO[C@H]1C(=O)N[C@@H](Cc1ccc(OCc2c(Cl)cccc2Cl)cc1)C(=O)O,
Integrins,O=C(O)[C@H](Cc1ccc(OCc2c(Cl)cccc2Cl)cc1)NC(=O)[C@@H]1OCO[C@H]1C(=O)Nc1ccccc1C(F)(F)F,
Integrins,O=C(N[C@H]1C2CCC(C2)[C@H]1C(=O)O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,
Integrins,O=C(N[C@H]1C2CCC(C2)[C@H]1C(=O)O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,
Integrins,O=C(O)C1C2CCC(C2)C1NC(=O)C1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,
Integrins,O=C(O)C1C2CCC(C2)C1NC(=O)C1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,
Integrins,CC(CC(=O)O)N1Cc2ccc(NC(=O)c3ccc4c(c3)CNCC4)cc2C1=O,
Integrins,Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)NC(CCCNC(N)=[NH2+])C(=O)[O-])cc1,
Integrins,Nc1ncc(C(=O)NCC2CN(c3ccc(N4CCCC(C(=O)O)C4)cc3)C(=O)O2)s1,
Integrins,Nc1ncc(C(=O)NCC2CN(c3ccc(N4CCCC(C(=O)O)C4)cc3)C(=O)O2)s1,
Integrins,N=C(N)c1ccc(CN2C(=O)COc3cc(NC(=O)C(Cc4ccccc4)C(=O)O)ccc32)cc1,
Integrins,N=C(N)c1ccc(CN2C(=O)COc3cc(NC(=O)C(Cc4ccccc4)C(=O)O)ccc32)cc1,
Integrins,CCc1cc(O)c2c(O)c3c(cc2c1C(=O)OC)C(=O)c1cccc(O)c1C3=O,
Integrins,Nc1ncc(C(=O)NCC2CN(c3ccc(N4CCC(C(=O)O)CC4)cc3)C(=O)O2)s1,
Integrins,CCc1cc(O)c2c(O)c3c(cc2c1C(=O)OC)C(=O)c1cccc(O)c1C3=O,
Integrins,Nc1ncc(C(=O)NCC2CN(c3ccc(N4CCC(C(=O)O)CC4)cc3)C(=O)O2)s1,
Integrins,O=C(O)c1nc(C2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)sc1-c1ccc2ccccc2c1,
Integrins,O=C(Nc1ccc(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Cl)Nc1ccccc1Br,
Integrins,O=C(O)c1[nH]c(C2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)nc1-c1ccc2ccccc2c1,
Integrins,NCCNC(=O)c1cnn(-c2nc(-c3cccc(C(F)(F)F)c3)cs2)c1C(F)(F)F,
Integrins,Cc1nnc(NC(=O)[C@@H]2OCO[C@H]2C(=O)N[C@@H](Cc2ccc(OCc3c(Cl)cccc3Cl)cc2)C(=O)O)s1,
Integrins,O=C(N[C@@H](Cc1ccc(N2CCN(c3ccccc3)CC2)cc1)C(=O)O)c1c(F)cccc1F,
Integrins,COC(=O)c1c(C(C)C)cc(O)c2c(O)c3c(c(O)c12)C(=O)c1cccc(O)c1C3=O,
Integrins,COC(=O)c1c(C(C)C)cc(O)c2c(O)c3c(c(O)c12)C(=O)c1cccc(O)c1C3=O,
Integrins,COC(=O)c1c(C(C)C)cc(O)c2c(O)c3c(c(O)c12)C(=O)c1cccc(O)c1C3=O,
Integrins,O=C(O)CCN1Cc2ccc(NC(=O)CCCC3CCNCC3)cc2C1=O,
Integrins,COc1cc(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)ccc1NC(=O)Nc1ccccc1C,
Integrins,COc1ccccc1NC(=O)[C@@H]1OCO[C@H]1C(=O)N[C@@H](Cc1ccc(OCc2c(Cl)cccc2Cl)cc1)C(=O)O,
Integrins,CC(CC(=O)O)N1Cc2ccc(NC(=O)CCCC3CCNCC3)cc2C1=O,
