DLiP-ID,Mol Image,MW,XLogP,HBA,HBD,PSA,nRotatableBonds,nRings
D002QV,O=C(O)c1cccc(C(=O)NC2CCN(C(=O)CC3(c4cccc(Br)c4)CCNCC3)CC2)c1,528.447,3.491,4,3,98.74,6,4
D002QW,O=C1Nc2cc(F)ccc2CC12CCN(C(=O)C1(Cc3cccc(F)c3)CCNCC1)CC2,453.533,2.536,3,2,61.44,3,5
D002QX,COc1ccc(C2(CC(=O)N3CCC4(CC3)C(=O)Nc3ccc(OC)cc34)CCNCC2)cc1,463.578,2.305,5,2,79.9,5,5
D002QY,O=C(C1CCCN(c2ncnc3ccccc23)C1)N1CCOC2(C1)CN(C(c1ccccc1)c1ccccc1)C2,533.676,4.548,6,0,61.8,5,7
D002QZ,Cc1ccccc1C1(CC(=O)NC2CCN(Cc3cccc(C(=O)O)c3)CC2)CCOCC1,450.579,3.53,4,2,78.87,7,4
D002R0,O=C(CC1(c2cccc(Br)c2)CCNCC1)N1CCC2(CC1)COc1cc(F)ccc12,487.413,4.004,3,1,41.57,3,5
D002R1,O=C(CC1(c2ccc(Cl)cc2)CCNCC1)Nc1ccc2nnc(C3CCOCC3)n2c1,453.974,4.369,6,2,80.55,5,5
D002R2,O=C(O)c1cccc(C(=O)NC2CCN(C(=O)CC3(c4cccc(Cl)c4)CCNCC3)CC2)c1,483.996,3.315,4,3,98.74,6,4
D002R3,COc1cccc(C2(CC(=O)NC3CCN(C(=O)c4ccc(C(=O)O)cc4)CC3)CCNCC2)c1,479.577,2.608,5,3,107.97,7,4
D002R4,O=C(NCC1(c2ccccc2Cl)CCNCC1)C1(Cc2ccc(Cl)cc2)CCNCC1,460.449,4.056,3,3,53.16,6,4
D002R5,N[C@H]1CC[C@H](NCc2ccc(C(=O)Nc3cc(F)c(OC4CCOCC4)c(F)c3)cc2)CC1,459.537,3.615,5,3,85.61,7,4
D002R6,COc1cccc(-c2nnc3n2CCCN3C(=O)Cn2c(C3CCOCC3)nc3cc(F)ccc32)c1,490.539,5.686,8,0,87.3,5,6
D002R7,N[C@H]1CC[C@H](NCc2cccc(C(=O)Nc3ccc4nnc(C5CCOCC5)n4c3)c2)CC1,448.571,4.03,7,3,106.57,6,5
D002R8,O=C(O)c1ccc(C(=O)N2CCC(NC(=O)C3(Cc4ccc(Cl)cc4)CCOCC3)CC2)cc1,484.98,3.511,4,2,95.94,6,4
D002R9,O=C(NC1CCNCC1)c1cccc(C(=O)N[C@H]2CC[C@H](N3Cc4cccc(F)c4C3=O)CC2)c1,478.568,3.493,4,3,90.54,5,5
D002RA,COc1cc(C(=O)Nc2ccc(OCC3CCNCC3)c(F)c2)ccc1OCC1CCOCC1,472.557,3.531,6,2,78.05,9,4
D002RB,O=C(CC1(c2ccccc2)CCNCC1)NC1(Cc2ccccc2Br)CCOCC1,471.439,4.189,3,2,50.36,6,4
D002RC,O=C(O)c1ccc(S(=O)(=O)NC2CCN(C(=O)CC3(c4ccc(Br)cc4)CCNCC3)CC2)cc1,564.502,2.935,5,3,115.81,7,4
D002RD,NC1CCN(C(=O)c2ccc(C(=O)N3CCC4(CC3)C(=O)Nc3cccc(Br)c34)cc2)CC1,511.42,2.838,4,2,95.74,2,5
D002RE,N[C@H]1CC[C@H](NCc2ccc(C(=O)N3CCC[C@@H](N4Cc5ccccc5NS4(=O)=O)C3)cc2)CC1,497.665,2.451,5,3,107.77,5,5
D002RF,O=C(N[C@H]1CC[C@H](NC(=O)c2ccn3c(C4CCOCC4)nnc3c2)CC1)c1ccc(F)cc1,465.529,5.106,6,2,97.62,5,5
D002RG,Cc1cc(C(=O)N2CCC(CN)(Cc3cccc(Cl)c3)CC2)nn1Cc1ccccc1F,454.977,4.593,4,1,64.15,6,4
D002RH,O=C(NCc1ccnc(N2CCS(=O)(=O)CC2)c1)c1cccc(C(=O)NC2CCNCC2)c1,471.583,2.044,7,3,120.5,6,4
D002RI,Cc1cccc(C2(CC(=O)N3CCC(NC(=O)c4cccc(C(=O)O)c4)CC3)CCNCC2)c1,463.578,3.13,4,3,98.74,6,4
D002RJ,NC1CCN(Cc2ccccc2C(=O)N2CCC(NC(=O)Nc3ccccc3Cl)CC2)CC1,470.017,2.958,4,3,90.7,5,4
D002RK,O=C(O)c1ccc(S(=O)(=O)NC2CCN(C(=O)CC3(c4ccc(F)cc4)CCNCC3)CC2)cc1,503.596,2.298,5,3,115.81,7,4
D002RL,NC1CCN(C(=O)c2cccc(C(=O)N3CCC(NS(=O)(=O)c4ccc(C(=O)O)cc4)CC3)c2)CC1,514.604,1.702,6,3,150.11,6,4
D002RM,COc1ccccc1C(C(=O)N1CCC2(CC1)C(=O)Nc1cc(F)ccc12)N1CCNCC1,452.53,1.589,5,2,73.91,4,5
D002RN,NCC1(c2cccc(Cl)c2)CCN(C(=O)c2ccc(OCC3CCOCC3)c(F)c2)CC1,460.977,4.061,4,1,64.79,6,4
D002RO,O=C(NCC1(c2ccc(F)cc2)CCNCC1)C1(Cc2cccc(F)c2)CCC(F)(F)CC1,462.531,5.117,2,2,41.13,6,4
D002RP,N[C@H]1CCN(c2ccc(NC(=O)CC3(c4ccc(Br)cc4)CCOCC3)cn2)C1,459.388,2.95,5,2,80.48,5,4
D002RQ,COc1ccccc1-c1nnc2n1CCCN2C(=O)c1ccc2nnc(C3CCOCC3)n2c1,459.51,6.912,9,0,99.67,4,6
D002RR,NC1CCN(C(=O)c2ccccc2C(=O)NC2(c3cccc(F)c3)CCC(F)(F)CC2)CC1,459.512,4.505,3,2,75.43,4,4
D002RS,O=C(CC1(c2cccc(Br)c2)CCOCC1)NC1CCN(Cc2ccc(C(=O)O)cc2)CC1,515.448,3.891,4,2,78.87,7,4
D002RT,O=C(NC1(Cc2ccccc2Cl)CCNCC1)c1cnc2cc(C3CCOCC3)nn2c1,453.974,2.782,6,2,80.55,5,5
D002RU,N[C@H]1CC[C@H](NCc2ccc(C(=O)NCc3cc(F)c(OC4CCOCC4)c(F)c3)cc2)CC1,473.564,3.759,5,3,85.61,8,4
D002RV,O=C(CC1(c2ccccc2Cl)CCOCC1)Nc1cccc(F)c1OCC1CCNCC1,460.977,3.988,4,2,59.59,7,4
D002RW,COc1ccc(C2(CC(=O)N3CCCC(Oc4nc(C)cc(OC)n4)C3)CCNCC2)cc1,454.571,2.896,7,1,85.81,7,4
D002RX,O=C(CC1(c2ccc(Cl)cc2)CCNCC1)NC1(Cc2ccc(Cl)cc2)CCS(=O)(=O)CC1,509.499,4.575,4,2,75.27,6,4
D002RY,O=C(CC1(c2cccc(Br)c2)CCNCC1)Nc1ccc2nnc(C3CCOCC3)n2c1,498.425,4.545,6,2,80.55,5,5
D002RZ,O=C(Cn1c(C2CC2)nc2cccc(F)c21)NC1CCN(C(=O)c2ccc(C(=O)O)cc2)CC1,464.497,2.913,5,2,104.53,6,5
D002S0,O=C(N1CCC[C@@H](N2Cc3ccccc3NS2(=O)=O)C1)C1(Cc2ccccc2)CCNCC1,468.623,2.168,4,2,81.75,4,5
D002S1,NCC1(Cc2ccccc2F)CCN(C(=O)c2cccc(S(=O)(=O)NC3CCNCC3)c2)CC1,488.629,2.538,5,3,104.53,7,4
D002S2,O=C(NC1CCNCC1)c1ccc(C(=O)NC2(Cc3cccc(Cl)c3)CCS(=O)(=O)CC2)cc1,504.052,3.766,5,3,104.37,6,4
D002S3,CC(C)(C)Cc1noc(C2CCCN(C(=O)c3ccc(CN[C@H]4CC[C@H](N)CC4)cc3)C2)n1,453.631,4.206,6,2,97.28,6,4
D002S4,O=C(O)c1ccc(S(=O)(=O)NC2CCN(C(=O)c3ccccc3OCC3CCOCC3)CC2)cc1,502.589,2.851,6,2,122.24,8,4
D002S5,O=C(Nc1ccccc1)NC1CCN(C(=O)CC2(c3cccc(Cl)c3)CCNCC2)CC1,455.002,3.189,3,3,73.47,5,4
D002S6,N[C@H]1CC[C@H](NCc2ccc(C(=O)N3CCC[C@H](N4Cc5ccc(F)cc5C4=O)C3)cc2)CC1,464.585,3.352,4,2,78.67,5,5
D002S7,O=C(O)c1cccc(C(=O)N2CCC(NC(=O)C3(Cc4ccc(F)cc4)CCC(F)(F)CC3)CC2)c1,502.533,4.837,3,2,86.71,6,4
D002S8,O=C(O)c1ccc(S(=O)(=O)NC2CCN(C(=O)c3ccc(OCC4CCOCC4)c(F)c3)CC2)cc1,520.579,3.012,6,2,122.24,8,4
D002S9,N[C@H]1CC[C@H](NCc2ccc(C(=O)N3CCC4(CC3)C(=O)Nc3ccc(Cl)cc34)cc2)CC1,467.013,3.38,4,3,87.46,4,5
D002SA,COc1cc(C(=O)N2CCC(CN)(Cc3ccc(F)cc3)CC2)ccc1OCC1CCOCC1,470.585,3.642,5,1,74.02,8,4
D002SC,NC1CCN(Cc2cccc(C(=O)N3CCC[C@H](N4Cc5ccccc5NS4(=O)=O)C3)c2)CC1,483.638,1.937,5,2,98.98,4,5
D002SD,O=C(NC1CCN(Cc2ccc(F)c(F)c2)CC1)C1(Cc2cccc(F)c2)CCC(F)(F)CC1,480.521,5.748,2,1,32.34,6,4
D002SE,O=C(NC1(Cc2ccccc2F)CCC(F)(F)CC1)c1cc(F)c(OCC2CCOCC2)c(F)c1,497.504,6.375,3,1,47.56,7,4
D002SF,N[C@H]1CC[C@H](NCc2ccc(C(=O)N3CCC[C@@H](N4Cc5cc(F)ccc5C4=O)C3)cc2)CC1,464.585,3.352,4,2,78.67,5,5
D002SG,O=C(O)c1ccc(S(=O)(=O)NC2CCN(C(=O)c3cccc(S(=O)(=O)NC4CCNCC4)c3)CC2)cc1,550.659,1.394,7,4,161.98,8,4
D002SH,CN1CCC(COc2ccc(NC(=O)c3ccc(C(=O)N4CCC(N)CC4)cc3)cc2F)CC1,468.573,2.974,5,2,87.9,6,4
D002SI,N[C@H]1CC[C@H](NCc2ccc(C(=O)N3CCC[C@H](N4Cc5ccccc5NC4=O)C3)cc2)CC1,461.61,2.68,4,3,90.7,5,5
D002SJ,COc1ccc(C2(CC(=O)NC3(Cc4cccc(OC)c4)CCS(=O)(=O)CC3)CCNCC2)cc1,500.661,3.161,6,2,93.73,8,4
D002SK,COc1ccc(CC2(C(=O)N3CCC(CN)(c4ccccc4OC)CC3)CCS(=O)(=O)CC2)cc1,500.661,2.53,6,1,98.93,7,4
D002SL,COc1ccc2c(c1)C(=O)N(C1CCN(C(=O)c3cccc(CN[C@H]4CC[C@H](N)CC4)c3)CC1)C2,476.621,3.106,5,2,87.9,6,5
D002SM,NC1CCN(Cc2ccc(C(=O)NC3(Cc4ccccc4Cl)CCS(=O)(=O)CC3)cc2)CC1,490.069,3.722,5,2,92.5,6,4
D002SN,COc1ccc(C2=NC3(CCN(C(=O)CC4(c5ccc(Br)cc5)CCNCC4)CC3)C(=O)N2)cc1,539.474,3.25,5,2,83.03,5,5
D002SO,NC1CCN(Cc2cccc(C(=O)Nc3c(F)cccc3N3CCC(C(=O)O)CC3)c2)CC1,454.546,2.917,5,3,98.9,6,4
D002SP,O=C(O)c1ccc(CN2CCC(NC(=O)C3(Cc4ccccc4Cl)CCS(=O)(=O)CC3)CC2)cc1,519.063,3.655,5,2,103.78,7,4
D002SQ,O=C(O)c1ccc(S(=O)(=O)NC2CCN(C(=O)c3ccc(C(=O)NC4CCNCC4)cc3)CC2)cc1,514.604,1.95,6,4,144.91,7,4
D002SR,O=C(NC1(c2ccc(Cl)cc2)CCC(F)(F)CC1)c1cccc(CNC2CCNCC2)c1,461.984,5.321,3,3,53.16,6,4
D002SS,COc1ccc(CC2(CN)CCN(C(=O)c3ccc(C(=O)N4CCC(N)CC4)cc3)CC2)cc1,464.61,2.6,5,2,101.89,6,4
D002ST,COc1ccc(CC2(C(=O)N3CCC(NC(=O)c4cccc(C(=O)O)c4)CC3)CCS(=O)(=O)CC2)cc1,528.627,2.744,6,2,130.08,7,4
D002SU,O=C(O)c1ccc(S(=O)(=O)NC2CCN(C(=O)c3cccn4c(C5CCC5)nnc34)CC2)cc1,483.55,4.152,7,2,133.97,6,5
D002SV,O=C(Nc1ccc(O[C@@H]2CCNC2)c(F)c1)C1(Cc2ccccc2F)CCC(F)(F)CC1,450.476,4.761,3,2,50.36,6,4
D002SW,NC1CCN(C(=O)c2cccc(C(=O)N[C@H]3CC[C@H](NC(=O)c4ccccc4Br)CC3)c2)CC1,527.463,4.052,4,3,104.53,5,4
D002SX,O=C(Cn1c(C2CCOCC2)nc2c(F)cccc21)NC1CCN(C(=O)c2cccc(C(=O)O)c2)CC1,508.55,2.723,6,2,113.76,6,5
D002SY,COc1ccc(Cn2ncc(C)c2NC(=O)C2(Cc3ccccc3)CCS(=O)(=O)CC2)cc1,467.591,3.751,6,1,90.29,7,4
D002SZ,Cc1cc(C(=O)NC2(Cc3ccc(F)cc3)CCC(F)(F)CC2)nn1Cc1cccc(F)c1,459.487,6.19,3,1,46.92,6,4
D002T0,O=C(O)C1CCN(c2ccccc2NC(=O)C2(Cc3ccc(Cl)cc3)CCNCC2)CC1,455.986,3.609,4,3,81.67,6,4
D002T1,O=C(NCC1(Cc2ccc(F)cc2)CCOCC1)C1(Cc2cccc(F)c2)CCC(F)(F)CC1,477.542,5.869,2,1,38.33,7,4
D002T2,N[C@H]1CC[C@H](NCc2cccc(C(=O)N3CCC4(CC3)C(=O)Nc3ccc(Cl)cc34)c2)CC1,467.013,3.38,4,3,87.46,4,5
D002T3,CC(C)(CC(=O)N1CCOC2(C1)CN(C(c1ccccc1)c1ccccc1)C2)c1ccccc1,454.614,5.025,3,0,32.78,6,5
D002T4,O=C(NC1(Cc2ccccc2)CCS(=O)(=O)CC1)c1cccc(CNC2CCNCC2)c1,455.624,3.251,5,3,87.3,7,4
D002T5,O=C(O)c1ccc(CN2CCC(NC(=O)C3(Cc4cccc(Cl)c4)CCNCC3)CC2)cc1,470.013,3.519,4,3,81.67,7,4
D002T6,Cc1ccccc1C1(CC(=O)N2CCC3(CC2)C(=O)Nc2cc(Cl)ccc23)CCNCC1,451.998,3.534,3,2,61.44,3,5
D002T7,NC1CCN(C(=O)c2ccc(C(=O)N3CCC(NC(=O)Nc4ccccc4Cl)CC3)cc2)CC1,484,2.754,4,3,107.77,4,4
D002T8,NC1CCN(C(=O)c2ccc(C(=O)NC3(c4ccc(Cl)cc4)CCC(F)(F)CC3)cc2)CC1,475.967,4.966,3,2,75.43,4,4
D002T9,O=C1c2cccc(F)c2CN1[C@@H]1CCN(C(=O)C2(c3cccc(Br)c3)CCC2)C1,457.343,4.725,2,0,40.62,3,5
D002TA,O=C(CC1(c2ccc(F)cc2)CCOCC1)N1CCC[C@H](N2Cc3ccccc3NS2(=O)=O)C1,487.597,2.525,4,1,78.95,4,5
D002TB,O=C(c1cncc(OCC2CCOCC2)c1)N1CC(N2Cc3ccccc3NS2(=O)=O)C1,458.54,0.914,6,1,101.07,5,5
D002TC,N[C@H]1CC[C@H](NCc2cccc(C(=O)N3CCC(CN4Cc5cc(F)ccc5C4=O)CC3)c2)CC1,478.612,3.547,4,2,78.67,6,5
D002TD,O=C(CC1(c2cccc(Cl)c2)CCNCC1)NCC1(Cc2ccc(Cl)cc2)CCNCC1,474.476,4.612,3,3,53.16,7,4
D002TE,COc1cccc(CC2(C(=O)N3CCC4(CC3)COc3cccc(C)c34)CCS(=O)(=O)CC2)c1,483.63,3.533,5,0,72.91,4,5
D002TF,Cc1nn(Cc2cccc(F)c2)c(C)c1C(=O)N1CCC(CN)(Cc2cccc(F)c2)CC1,452.549,4.313,4,1,64.15,6,4
D002TG,O=C(NCC1(Cc2cccnc2)CCC(F)(F)CC1)c1cccc(OCC2CCOCC2)n1,459.537,4.378,5,1,73.34,8,4
D002TH,O=C(Cn1c(C2CCOCC2)nc2cccc(F)c21)NC1CCN(Cc2ccc(F)cc2F)CC1,486.538,3.634,5,1,59.39,6,5
D002TI,COc1ccc(-c2nnc3n2CCCN3C(=O)C2(Cc3ccccc3F)CCS(=O)(=O)CC2)cc1,498.58,5.953,7,0,94.39,5,5
D002TJ,O=C(c1cnc2cc(C3CCOCC3)nn2c1)N1CCC[C@H](N2Cc3ccccc3NS2(=O)=O)C1,496.593,1.133,7,1,109.14,3,6
D002TK,Cc1ccc2c(c1)COC21CCN(C(=O)C2(Cc3ccccc3)CCS(=O)(=O)CC2)CC1,453.604,3.395,4,0,63.68,3,5
D002TL,O=C(Cn1c(C2CCC2)nc2c(F)cccc21)N1CCC[C@@H](N2Cc3cccc(F)c3C2=O)C1,464.516,3.858,4,0,58.44,4,6
D002TM,O=C(CC1(c2cccc(Br)c2)CCNCC1)N1CCCC(c2[nH]nc3ccccc23)C1,481.438,4.808,3,2,61.02,4,5
D002TN,O=C(NC1CCNCC1)c1cccc(C(=O)NC2CCN(Cc3ccc(Cl)cc3)CC2)c1,455.002,3.717,4,3,73.47,6,4
D002TO,O=C(Nc1cc(-c2ccccc2)nn1CC1CCOCC1)C(c1ccc(F)cc1)N1CCNCC1,477.584,3.414,6,2,71.42,7,5
D002TP,COc1cc(C(=O)Nc2cccc(F)c2OCC2CCN(C)CC2)ccc1OC1CCOCC1,472.557,3.575,6,1,69.26,8,4
D002TQ,O=C(Nc1cccc(Cl)c1)NC1CCN(C(=O)CC2(c3ccccc3F)CCNCC2)CC1,472.992,3.35,3,3,73.47,5,4
D002TR,O=C(CC1(c2ccccc2F)CCNCC1)N1CCC2(CC1)C(=O)Nc1ccc(Cl)cc12,455.961,3.258,3,2,61.44,3,5
D002TS,COc1ccc2c(c1)C1(CCN(C(=O)C3(Cc4ccccc4F)CCC(F)(F)CC3)CC1)C(=O)N2,486.534,4.534,3,1,58.64,4,5
D002TT,O=C(Nc1ccccc1)NC1CCN(C(=O)CC2(c3ccc(Br)cc3)CCNCC2)CC1,499.453,3.365,3,3,73.47,5,4
D002TU,NC1CCN(Cc2cccc(C(=O)N3CCC(NC(=O)c4cccc(C(=O)O)c4)CC3)c2)CC1,464.566,2.462,5,3,115.97,6,4
D002TV,COc1cccc2c1OCC21CCN(C(=O)c2ccc(C(=O)N3CCC(N)CC3)cc2)CC1,449.551,2.257,5,1,85.1,3,5
D002TW,O=C(c1ccc2nnc(C3CCOCC3)n2c1)N1CCC[C@@H](N2Cc3cc(F)ccc3C2=O)C1,463.513,4.325,6,0,80.04,3,6
D002TX,O=C(CC1(c2cccc(Br)c2)CCNCC1)N1CCC2(CC1)COc1cc(Cl)ccc12,503.868,4.465,3,1,41.57,3,5
D002TY,O=C(Nc1c(F)cccc1OC1CCOCC1)C1CCCN(c2ncnc3ccccc23)C1,450.514,3.842,6,1,76.58,5,5
D002TZ,NC1CCN(C(=O)c2ccc(C(=O)N[C@H]3CC[C@H](N4Cc5cc(F)ccc5C4=O)CC3)cc2)CC1,478.568,3.245,4,2,95.74,4,5
D002U0,COc1cccc2c1OCC21CCN(C(=O)CC2(c3cccc(Cl)c3)CCNCC2)CC1,454.998,3.314,4,1,50.8,4,5
D002U1,CC(=O)N1CCC(Cn2nccc2NC(=O)C2CCCN(c3ncnc4ccccc34)C2)CC1,461.57,2.86,7,1,96.25,5,5
D002U2,COc1cccc(C2(CC(=O)N3CCC4(CC3)OCc3c(Cl)cccc34)CCNCC2)c1,454.998,3.359,4,1,50.8,4,5
D002U3,NCC1(c2ccccc2Cl)CCN(C(=O)CC2(c3ccc(Cl)cc3)CCOCC2)CC1,461.433,4.004,3,1,55.56,5,4
D002U4,O=C(NC(c1ccc(F)cc1)C1CCNCC1)C1(Cc2ccc(F)cc2)CCC(F)(F)CC1,462.531,5.646,2,2,41.13,6,4
D002U5,NC1CCN(Cc2ccccc2C(=O)N[C@H]2CC[C@H](N3Cc4cccc(F)c4C3=O)CC2)CC1,464.585,3.449,4,2,78.67,5,5
D002U6,NCC1(c2ccccc2Cl)CCN(C(=O)CC2(c3ccc(Br)cc3)CCOCC2)CC1,505.884,4.18,3,1,55.56,5,4
D002U7,NC1CCN(C(=O)c2cccc(C(=O)N3CCC[C@H](N4Cc5ccccc5NC4=O)C3)c2)CC1,461.566,1.962,4,2,98.98,3,5
D002U8,O=C(Cn1c(C2CCOCC2)nc2cc(F)ccc21)N[C@H]1CC[C@H](NC(=O)c2cccc(Br)c2)CC1,557.464,4.517,5,2,85.25,6,5
D002U9,O=C(CC1(c2ccccc2F)CCNCC1)N1CCC2(CC1)N=C(c1ccc(F)cc1)NC2=O,466.532,2.859,4,2,73.8,4,5
D002UA,CN1CCC(COc2cccc(F)c2NC(=O)CC2(c3ccccc3Cl)CCOCC2)CC1,475.004,4.227,4,1,50.8,7,4
D002UB,O=C1c2ccc(F)cc2CN1CC1CCN(C(=O)C2(Cc3cccnc3)CCNCC2)CC1,450.558,2.012,4,1,65.54,5,5
D002UC,COc1cccc(-c2nnc3n2CCCN3C(=O)c2ccc(OCC3CCOCC3)c(OC)c2)c1,478.549,6.017,8,0,87.94,7,5
D002UD,COc1cccnc1OC1CCCN(C(=O)c2ccc(S(=O)(=O)NC3CCNCC3)cc2)C1,474.583,1.968,7,2,109.86,7,4
D002UE,NC1CCN(C(=O)c2ccccc2C(=O)N2CCCC(N3Cc4cc(F)ccc4C3=O)C2)CC1,464.541,2.634,4,1,86.95,3,5
D002UF,O=C(c1ccc(S(=O)(=O)NC2CCNCC2)cc1)N1CCCC(N2Cc3c(F)cccc3C2=O)C1,500.596,2.326,5,2,98.82,5,5
D007NW,O=C(CC1(c2cccc(Br)c2)CCC1)Nc1cc(F)ccc1OC1CCNCC1,461.375,5.15,3,2,50.36,6,4
D002UG,O=C(N1CCC2(CC1)N=C(c1cccc(F)c1)NC2=O)C1(Cc2cccc(F)c2)CCNCC1,466.532,2.859,4,2,73.8,4,5
D002UH,O=C(c1cc(F)c(OCC2CCOCC2)c(F)c1)N1CCC(CN2Cc3ccccc3C2=O)CC1,484.543,4.139,4,0,59.08,6,5
D002UI,COc1cccc(C2=NC3(CCN(C(=O)C4CCN(c5cc(C)ncn5)CC4)CC3)C(=O)N2)c1,462.554,2.083,7,1,100.02,4,5
D002UJ,O=C(NCC1(Cc2ccccc2Cl)CCNCC1)C1(c2ccc(Cl)cc2)CCNCC1,460.449,4.873,3,3,53.16,6,4
D002UK,O=C1c2c(F)cccc2CN1[C@H]1CC[C@H](NC(=O)C2(c3ccc(Cl)cc3)CCOCC2)CC1,470.972,4.759,3,1,58.64,4,5
D002UL,O=C(O)c1cccc(C(=O)NC2CCN(C(=O)Cn3c(C4CC4)nc4c(F)cccc43)CC2)c1,464.497,2.913,5,2,104.53,6,5
D002UM,O=C(CC1(c2cccc(Br)c2)CCNCC1)N[C@@H]1CCN(C(=O)c2ccccc2F)C1,488.401,3.679,3,2,61.44,5,4
D002UN,COc1ccccc1-n1nc(C)c(C(=O)NCc2cc(F)c(OC3CCOCC3)c(F)c2)c1C,471.504,4.118,6,1,74.61,7,4
D002UO,O=C(O)c1cccc(C(=O)NC2CCN(C(=O)c3cnn(CC4CCN(Cc5ccccc5)CC4)c3)CC2)c1,529.641,3.738,6,2,107.77,8,5
D002UP,O=C(CC1(c2ccc(Br)cc2)CCNCC1)N1CCN(c2ncnc3ccccc23)CC1,494.437,3.837,5,1,61.36,4,5
D002UQ,NCC1(Cc2ccc(Cl)cc2)CCN(C(=O)C2(c3cccc(Br)c3)CCC2)CC1,475.858,5.756,2,1,46.33,5,4
D002UR,O=C(Nc1cc(-c2ccccc2)nn1CC1CCOCC1)c1ccc(S(=O)(=O)NC2CCNCC2)cc1,523.659,3.472,7,3,114.35,8,5
D002US,COc1ccccc1C(C(=O)N1CCC[C@@H](NC(=O)c2cccc(F)c2)C1)N1CCNCC1,454.546,2.192,5,2,73.91,6,4
D002UT,COc1ccccc1CC1(C(=O)N[C@@H]2CCN(C3CCOCC3)C2)CCS(=O)(=O)CC1,450.601,1.618,6,1,84.94,6,4
D002UU,O=C1c2ccccc2CN1[C@@H]1CCCN(C(=O)C2(Cc3ccccc3)CCC(F)(F)CC2)C1,452.545,4.891,2,0,40.62,4,5
D002UV,O=C(CC1(c2ccc(F)cc2)CCNCC1)N1CCC[C@H](N2Cc3ccc(F)cc3C2=O)C1,453.533,3.23,3,1,52.65,4,5
D002UW,CC(C)(CC(=O)NC1CCN(Cc2cccc(Br)c2)CC1)c1cccc(Cl)c1,463.847,5.85,2,1,32.34,6,3
D002UX,O=C(CC1(c2cccc(F)c2)CCNCC1)NCC1CCN(c2ncnc3ccccc23)CC1,461.585,4.006,5,2,70.15,6,5
D002UY,O=C(NCC1CCN(C(=O)c2ccc(F)cc2)CC1)c1nccc(OCC2CCOCC2)n1,456.518,2.672,6,1,93.65,7,4
D002UZ,NCC1(c2ccccc2F)CCN(C(=O)CC2(c3ccc(Br)cc3)CCNCC2)CC1,488.445,3.523,3,2,58.36,5,4
D002V0,O=C(CC1(c2cccc(Br)c2)CCNCC1)NC(c1ccnc(Cl)c1)C1CC1,462.819,3.984,3,2,54.02,6,4
D002V1,O=C1c2cc(F)ccc2CN1C1CCN(C(=O)C2(Cc3ccccc3Cl)CCNCC2)CC1,469.988,3.691,3,1,52.65,4,5
D002V2,O=C1CC2(CCN(C(=O)c3cncn3-c3cccc(Br)c3)CC2)CN1CC1CC1,457.372,2.9,4,0,58.44,4,5
D002V3,O=C(Cn1c(C2CCC2)nc2ccc(F)cc21)N1CCC[C@H](N2Cc3cc(F)ccc3C2=O)C1,464.516,3.858,4,0,58.44,4,6
D002V4,COc1ccc(CC2(C(=O)N3CCC(Oc4cccc(C)n4)C3)CCS(=O)(=O)CC2)cc1,458.58,3.072,6,0,85.8,6,4
D002V5,O=C(c1ccc(S(=O)(=O)NC2CCNCC2)cc1)N1CCC2(CC1)OCc1c(F)cccc12,473.57,2.24,5,2,87.74,4,5
D00A4R,CC(C)Oc1cccc(F)c1NC(=O)CC1(c2cccc(Br)c2)CCNCC1,449.364,4.499,3,2,50.36,6,3
D002V6,O=C(c1ccc(S(=O)(=O)NC2CCNCC2)cc1)N1CCCn2c(C3CCOCC3)nnc21,474.587,3.3,8,2,118.45,5,5
D002V7,O=C(Cn1c(C2CCC2)nc2cc(F)ccc21)N1CCCC(Nc2ncnc3ccccc23)C1,458.541,3.898,6,1,75.94,5,6
D002V8,O=C(Nc1cc(-c2ccccc2)nn1C1CCOCC1)C1(Cc2ccc(F)cc2)CCNCC1,462.569,4.181,5,2,68.18,6,5
D002V9,O=C(N1CCC2(CC1)OCc1ccc(F)cc12)C1(Cc2ccc(F)cc2)CCS(=O)(=O)CC1,475.557,3.28,4,0,63.68,3,5
D002VA,O=C(N1CCCC(c2nnc(C3CCC3)o2)C1)C1(c2ccccc2Br)CCOCC1,474.399,4.755,5,0,68.46,4,5
D002VB,O=C(N[C@@H]1CCN(C2CCOCC2)C1)C1(Cc2ccccc2Cl)CCS(=O)(=O)CC1,455.02,2.325,5,1,75.71,5,4
D002VC,NC1CCN(C(=O)c2cccc(C(=O)N3CCC(NC(=O)Nc4ccccc4)CC3)c2)CC1,449.555,2.132,4,3,107.77,4,4
D002VD,COc1cnc(OC2CCN(C(=O)C3(Cc4ccc(Br)cc4)CCOCC3)CC2)nc1,490.398,2.932,6,0,73.78,6,4
D002VE,O=C(c1cc(NCC2CCOCC2)ncn1)N1CCC(NS(=O)(=O)c2ccc(Br)cc2)CC1,538.468,2.289,7,2,113.52,7,4
D002VF,O=C(Nc1ccc(OCC2CCNCC2)c(F)c1)C1(Cc2cccnc2)CCS(=O)(=O)CC1,475.586,2.054,6,2,97.39,7,4
D002VG,O=C(Nc1ccc(O[C@@H]2CCNC2)c(F)c1)C1(c2ccccc2Br)CCOCC1,463.347,3.872,4,2,59.59,5,4
D002VH,COc1ccccc1CC1(CNC(=O)c2ccccc2C(=O)N2CCC(N)CC2)CCOCC1,465.594,3.044,5,2,93.89,7,4
