DLiP-ID,Mol Image,MW,XLogP,HBA,HBD,PSA,nRotatableBonds,nRings
D00AL8,O=C1c2cccc(F)c2CN1[C@@H]1CCCN(C(=O)C2(Cc3ccc(F)cc3)CCS(=O)(=O)CC2)C1,502.583,3.366,4,0,74.76,4,5
D00AL9,CC(C)(CC(=O)NCC1(Cc2ccccc2F)CCN(C(=O)c2cccn3c(C4CCOCC4)nnc23)CC1)c1cccc(F)c1,629.752,7.588,6,1,88.83,9,6
D00ALA,CC(C)(CC(=O)N1CCC(=O)NC2(CCN(C(=O)CC3(c4cccc(Br)c4)CC3)C2)C1)c1cccc(Cl)c1,600.985,5.101,3,1,69.72,6,5
D00ALB,COc1ccccc1-n1nc(C(F)(F)F)cc1C(=O)Nc1ccnn1Cc1ccccc1Br,520.309,5.517,6,1,73.97,6,4
D00ALC,COc1ccccc1CC1(CNC(=O)c2cccc(C(=O)N3CCC(NC(=O)C4(Cc5cccc(C)c5)CC4)CC3)c2)CCOCC1,637.821,5.609,5,2,96.97,11,6
D00ALD,O=C(Nc1nccn1Cc1ccccc1Br)C1(c2ccccc2Br)CCOCC1,519.237,5.241,4,1,56.15,5,4
D00ALE,COc1ccccc1-n1nc(C(F)(F)F)cc1C(=O)Nc1nccn1Cc1ccccc1Br,520.309,5.186,6,1,73.97,6,4
D00ALF,O=C(Nc1nccn1Cc1ccc(Br)cc1)c1cncn1-c1cccc(Br)c1,501.182,4.858,5,1,64.74,5,4
D00ALG,COc1ccc(F)cc1CN1CCC(NC(=O)C2(Cc3ccc(Br)cc3)CCOCC2)CC1,519.455,4.352,4,1,50.8,7,4
D00ALH,O=C(NC1CCN(c2c(F)cccc2NC(=O)C2(Cc3cccc(Cl)c3)CCS(=O)(=O)CC2)CC1)c1ccncc1C1CC1,639.193,5.352,6,2,108.47,8,6
D00ALI,COc1ccc(-n2nc(C(F)(F)F)cc2C(=O)N2CCC3(CCNC(=O)CN3)C2)cc1,437.422,2.06,6,2,88.49,3,4
D00ALJ,Cc1nn(Cc2ccc(F)cc2)c(C)c1C(=O)N1CCC(CNC(=O)c2ncccc2OCC2CCC2)(c2cccc(Cl)c2)CC1,644.191,6.27,6,1,89.35,10,6
D00ALK,COc1ccccc1-n1nc(C(F)(F)F)cc1C(=O)Nc1cc(C)nn1Cc1ccccc1Br,534.336,5.698,6,1,73.97,6,4
D00ALL,COc1cccc(CC2(C(=O)N3CCCC4(CCNC(=O)CN4)C3)CCOCC2)c1,415.534,1.329,5,2,79.9,4,4
D00ALM,COc1cccc(CC2(C(=O)Nc3nccn3-c3cccc(Br)c3)CCS(=O)(=O)CC2)c1,518.433,3.893,6,1,90.29,6,4
D00ALN,COc1ccc(CC2(C(=O)Nc3ccccc3N3CCC(NC(=O)c4cc(C)n(C)n4)CC3)CCS(=O)(=O)CC2)cc1,593.75,3.611,8,2,122.63,8,5
D00ALO,O=C(NCc1cncn1Cc1cccc(Br)c1)C1(c2ccc(Br)cc2)CCC1,503.238,5.662,3,1,46.92,6,4
D00ALP,COCCOc1ccnc(C(=O)N[C@H]2CCN(c3ccc(F)cc3NC(=O)C3(Cc4ccccc4F)CCS(=O)(=O)CC3)C2)n1,643.713,3.18,9,2,139.82,11,5
D00ALQ,O=C(Cn1c(C2CCOCC2)nc2ccc(F)cc21)Nc1cc(F)ccc1N1CC[C@@H](NC(=O)c2ccncc2OCC2CCC2)C1,644.723,4.634,8,2,110.61,10,7
D00ALR,O=C(Nc1nccn1Cc1ccccc1Br)c1cncn1Cc1cccc(C(F)(F)F)c1,504.31,5.129,5,1,64.74,6,4
D00ALT,O=C1CC2(CCCN(C(=O)c3cn(Cc4ccccc4Cl)cn3)C2)NCCN1,401.898,1.74,5,2,79.26,3,4
D00ALU,O=C1CNC2(CCCN(C(=O)C3(c4ccccc4Br)CCOCC3)C2)CCN1,450.377,2.473,4,2,70.67,2,4
D00ALZ,O=C1NCCCNC12CCCN(C(=O)C1(c3cccc(C(F)(F)F)c3)CCNCC1)C2,438.494,2.163,4,3,73.47,2,4
D00AM0,O=C1CNC2(CCCN(C(=O)C3(c4ccccc4C(F)(F)F)CCOCC3)C2)CCN1,439.478,2.6,4,2,70.67,2,4
D00AMP,O=C1CNC2(CCCN(C(=O)c3cncn3-c3ccccc3Br)C2)CCN1,432.322,2.09,5,2,79.26,2,4
D00AM1,O=C1CC2(CCCN(C(=O)c3cncn3-c3ccccc3C(F)(F)F)C2)NCCN1,421.423,1.588,5,2,79.26,2,4
D00AM2,O=C1CC2(CCCN(C(=O)c3cccc(OCC4CCOCC4)n3)C2)NCCN1,402.495,0.868,6,2,92.79,4,4
D00AM3,O=C(CC1(c2ccc(F)cc2)CCNCC1)N1CCCC2(C1)NCCCNC2=O,402.514,1.138,4,3,73.47,3,4
D00AM5,O=C1CNC2(CCCN(C(=O)c3cn(Cc4cccc(C(F)(F)F)c4)cn3)C2)CCN1,435.45,2.672,5,2,79.26,3,4
D00AM6,O=C1CNC2(CCN1)CCN(C(=O)C1(c3ccccc3Br)CCOCC1)CC2,450.377,2.473,4,2,70.67,2,4
D00AM7,COc1cccc(C2(CC(=O)N3CCCC4(C3)NCCCNC4=O)CCNCC2)c1,414.55,0.892,5,3,82.7,4,4
D00AM8,COc1ccccc1C1(C(=O)N2CCC3(CCNC(=O)CN3)CC2)CCOCC1,401.507,1.59,5,2,79.9,3,4
D00AM9,O=C(c1cc(NCC2CCOCC2)ccn1)N1CCCC2(C1)NCCCNC2=O,401.511,0.259,6,3,95.59,4,4
D00AMA,O=C1NCCCNC12CCCN(C(=O)C1(c3ccccc3Cl)CCNCC1)C2,404.942,1.86,4,3,73.47,2,4
D00AMD,COc1cccc(C2(CC(=O)N3CCCC4(CCNC(=O)CN4)C3)CCNCC2)c1,414.55,1.133,5,3,82.7,4,4
D00AME,O=C(c1cccc(NCC2CCOCC2)n1)N1CCCC2(C1)NCCCNC2=O,401.511,0.987,6,3,95.59,4,4
D00AMF,O=C(c1ccnc(OCC2CCOCC2)n1)N1CCCC2(C1)NCCCNC2=O,403.483,0.215,7,2,105.68,4,4
D00AMG,O=C1CNC2(CCCN(C(=O)C3(c4ccccc4Br)CC3)C2)CCN1,406.324,2.663,3,2,61.44,2,4
D00AMH,COc1cccc(C2(C(=O)N3CCCC4(CC(=O)NCCN4)C3)CCOCC2)n1,402.495,0.526,6,2,92.79,3,4
D00AMI,O=C1CC2(CCCN(C(=O)c3cn(Cc4ccccc4Br)cn3)C2)NCCN1,446.349,1.916,5,2,79.26,3,4
D00AMJ,O=C1CC2(CCN(C(=O)C3(Cc4ccccc4C(F)(F)F)CCS(=O)(=O)CC3)C2)NCCN1,487.544,1.292,5,2,95.58,3,4
D00AMK,O=C1CC2(CCCN(C(=O)c3cnccc3OCC3CCOCC3)C2)NCCN1,402.495,0.0509999999999997,6,2,92.79,4,4
D00AML,O=C1CC2(CCCN(C(=O)c3cc(C(F)(F)F)n(-c4ccccn4)n3)C2)NCCN1,422.411,1.31,6,2,92.15,2,4
D00AMM,O=C(c1cnccc1OCC1CCOCC1)N1CCCC2(C1)NCCCNC2=O,402.495,0.439,6,2,92.79,4,4
D00AMN,CC(C)(C(=O)N1CCCC2(CC(=O)NCCN2)C1)c1ccccc1Br,408.34,2.374,3,2,61.44,2,3
D00AMO,O=C(c1ccncc1OCC1CCOCC1)N1CCCC2(C1)NCCCNC2=O,402.495,0.439,6,2,92.79,4,4
D00AMQ,COCCOc1cccnc1C(=O)NCC1(Cc2ccc(OC)cc2)CCN(C(=O)c2cccn3c(C4CCOCC4)nnc23)CC1,642.757,4.846,10,1,129.41,12,6
D00AMR,O=C1CC2(CCCN(C(=O)c3ccccc3OCC3CCOCC3)C2)NCCN1,401.507,1.303,5,2,79.9,4,4
D00AMS,O=C1CC2(CCCN(C(=O)c3ccnc(NCC4CCOCC4)c3)C2)NCCN1,401.511,0.51,6,3,95.59,4,4
D00AMT,O=C1CNC2(CCN1)CCN(C(=O)c1ccc(OC3COC3)c(C(F)(F)F)c1)C2,413.396,1.588,5,2,79.9,3,4
D00AMU,COc1ccccc1-n1nc(C(=O)N2CCCC3(CC(=O)NCCN3)C2)cc1C(F)(F)F,451.449,1.749,6,2,88.49,3,4
D00AMW,COc1cc(C(=O)N2CCCC3(CC(=O)NCCN3)C2)ccc1OC1CCOCC1,417.506,0.755,6,2,89.13,4,4
D00AMX,O=C1CNC2(CCN1)CCN(C(=O)c1cncn1-c1cccc(Br)c1)C2,418.295,1.732,5,2,79.26,2,4
D00AMY,COc1ccc(C2(C(=O)N3CCCC4(C3)NCCCNC4=O)CCNCC2)cc1,400.523,1.153,5,3,82.7,3,4
D00AMZ,O=C(c1cccc(S(=O)(=O)NC2CCNCC2)c1)N1CCCC2(C1)NCCCNC2=O,449.577,0.234,6,4,119.64,4,4
D00AN0,O=C1CNC2(CCN1)CCN(C(=O)c1cc(C(F)(F)F)nn1-c1ccccn1)C2,408.384,1.621,6,2,92.15,2,4
D00AN1,O=C1CC2(CCCN(C(=O)c3cncc(OCC4CCOCC4)n3)C2)NCCN1,403.483,-0.384,7,2,105.68,4,4
D00AN2,Cc1ccc2c(CC(=O)N3CCC4(CCN(C(=O)C5(c6ccc(Br)cc6)CCOCC5)CC4)NC(=O)C3)c[nH]c2c1,621.576,4.146,4,2,94.74,4,6
D00AN3,O=C(c1cccnc1OCC1CCOCC1)N1CCCC2(C1)NCCCNC2=O,402.495,1.167,6,2,92.79,4,4
D00AN4,O=C1CC2(CCCN(C(=O)c3cncn3-c3cccc(Br)c3)C2)NCCN1,432.322,1.461,5,2,79.26,2,4
D00ANC,Cc1nn(Cc2cccc(F)c2)c(C)c1C(=O)N1CCCC2(C1)NCCCNC2=O,413.497,2.009,5,2,79.26,3,4
D00AN5,O=C1CN(C(=O)CC2(c3cccc(Cl)c3)CCC2)CCC2(CCN(C(=O)C3(CC4CC4)CCS(=O)(=O)CC3)CC2)N1,604.213,4.279,5,1,103.86,6,6
D00AN6,O=C(c1ccc(OC2CCOCC2)c(C(F)(F)F)c1)N1CCCC2(C1)NCCCNC2=O,455.477,2.421,5,2,79.9,3,4
D00AN7,O=C1CC2(CCCN(C(=O)c3nnc4ccc(Br)cn34)C2)NCCN1,407.272,2.401,6,2,91.63,1,4
D00AN8,O=C(c1ccccc1OCC1CCOCC1)N1CCCC2(C1)NCCCNC2=O,401.507,1.691,5,2,79.9,4,4
D00AN9,O=C1CC2(CCCN(C(=O)c3ccc(OC4COC4)c(C(F)(F)F)c3)C2)NCCN1,427.423,1.317,5,2,79.9,3,4
D00ANA,O=C1CNC2(CCCN(C(=O)c3cncn3Cc3ccccc3Br)C2)CCN1,446.349,2.234,5,2,79.26,3,4
D00ANB,CC(C)(C(=O)N1CCCC2(CCNC(=O)CN2)C1)c1ccccc1Br,408.34,3.003,3,2,61.44,2,3
D00AND,O=C1CC2(CCCN(C(=O)c3cncn3-c3ccc(C(F)(F)F)cc3)C2)NCCN1,421.423,1.588,5,2,79.26,2,4
D00ANE,O=C1CNC2(CCCN(C(=O)CC3(c4ccccc4Cl)CCOCC3)C2)CCN1,419.953,2.036,4,2,70.67,3,4
D00ANF,O=C1CC2(CCCN(C(=O)c3cncn3-c3ccccc3Br)C2)NCCN1,432.322,1.461,5,2,79.26,2,4
D00ANG,O=C1CNC2(CCCN(C(=O)c3ccc4nnc(-c5ccccc5F)n4c3)C2)CCN1,422.464,4.333,6,2,91.63,2,5
D00ANH,O=C1CC2(CCCN(C(=O)c3cc(OCC4CCOCC4)ccn3)C2)NCCN1,402.495,0.14,6,2,92.79,4,4
D00ANI,O=C(c1cccc(OCC2CCOCC2)n1)N1CCCC2(C1)NCCCNC2=O,402.495,1.256,6,2,92.79,4,4
D00ANK,O=C1NCCCNC12CCCN(C(=O)C1(c3ccccc3C(F)(F)F)CCNCC1)C2,438.494,2.163,4,3,73.47,2,4
D00ANL,O=C1CNC2(CCCN(C(=O)C3(Cc4ccc(F)cc4)CCOCC3)C2)CCN1,403.498,1.575,4,2,70.67,3,4
D00ANM,COc1cccc(-n2nc(C)c(C(=O)N3CCCC4(C3)NCCCNC4=O)c2C)c1,411.506,1.619,6,2,88.49,3,4
D00ANN,O=C(N1CCCC2(C1)NCCCNC2=O)C1(Cc2ccccc2Cl)CCNCC1,418.969,1.599,4,3,73.47,3,4
D00ANO,O=C(c1cc(Br)cnc1Cl)N1CCCC2(C1)NCCCNC2=O,401.692,1.485,4,2,74.33,1,3
D00ANP,COc1ccccc1C1(C(=O)N2CCCC3(CCNC(=O)CN3)C2)CCNCC1,400.523,1.394,5,3,82.7,3,4
D00ANQ,O=C(N1CCCC2(C1)NCCCNC2=O)C1(Cc2ccccc2C(F)(F)F)CCNCC1,452.521,1.902,4,3,73.47,3,4
D00ANR,O=C1CC2(CCCN(C(=O)c3cn(Cc4cccc(Br)c4)cn3)C2)NCCN1,446.349,1.916,5,2,79.26,3,4
D00ANS,O=C1CC2(CCCN(C(=O)C3(c4ccccc4C(F)(F)F)CCOCC3)C2)NCCN1,439.478,1.971,4,2,70.67,2,4
D00ANT,O=C(c1nccnc1OCC1CCOCC1)N1CCCC2(C1)NCCCNC2=O,403.483,0.00399999999999984,7,2,105.68,4,4
D00ANU,O=C1CNC2(CCCN(C(=O)c3cncn3-c3ccccc3C(F)(F)F)C2)CCN1,421.423,2.217,5,2,79.26,2,4
D00AO9,O=C1CNC2(CCN1)CCN(C(=O)c1cncn1Cc1ccccc1Br)C2,432.322,1.876,5,2,79.26,3,4
D00ANV,O=C(c1ccc(OC2COC2)c(C(F)(F)F)c1)N1CCCC2(C1)NCCCNC2=O,427.423,1.705,5,2,79.9,3,4
D00ANW,O=C1CNC2(CCN1)CCN(C(=O)c1cc(C(F)(F)F)nn1-c1ccccc1)C2,407.396,2.145,5,2,79.26,2,4
D00ANX,O=C1CNC2(CCCN(C(=O)C3(c4ccccc4Cl)CCOCC3)C2)CCN1,405.926,2.297,4,2,70.67,2,4
D00ANZ,O=C1CNC2(CCCN(C(=O)C3(Cc4cccc(Cl)c4)CCNCC3)C2)CCN1,418.969,1.84,4,3,73.47,3,4
D00AO0,O=C1CC2(CCCN(C(=O)c3cn(Cc4cccc(Cl)c4)cn3)C2)NCCN1,401.898,1.74,5,2,79.26,3,4
D00AO1,O=C1CC2(CCCN(C(=O)c3cncn3-c3cccc(C(F)(F)F)c3)C2)NCCN1,421.423,1.588,5,2,79.26,2,4
D00AO4,COc1ccccc1C1(CC(=O)N2CCCC3(CCNC(=O)CN3)C2)CCOCC1,415.534,1.329,5,2,79.9,4,4
D00AO5,O=C1CC2(CCCN(C(=O)c3cccnc3OCC3CCOCC3)C2)NCCN1,402.495,0.779,6,2,92.79,4,4
D00AO6,O=C1NCCCNC12CCN(C(=O)C1(c3cccc(C(F)(F)F)c3)CCOCC1)C2,425.451,2.001,4,2,70.67,2,4
D00AO7,O=C1CC2(CCCN(C(=O)c3cncc(OCC4CCOCC4)c3)C2)NCCN1,402.495,0.0509999999999997,6,2,92.79,4,4
D00AOB,COc1cccc(-n2nc(C)c(C(=O)N3CCCC4(CC(=O)NCCN4)C3)c2C)c1,411.506,1.231,6,2,88.49,3,4
D00AON,O=C1NCCCNC12CCN(C(=O)C1(c3cccc(Br)c3)CCOCC1)C2,436.35,1.874,4,2,70.67,2,4
D00AOC,COc1ccccc1Cn1nc(C)c(C(=O)N2CCCC3(CC(=O)NCCN3)C2)c1C,425.533,1.375,6,2,88.49,4,4
D00AOL,Cc1nn(Cc2ccc(F)cc2)c(C)c1C(=O)N1CCCC2(CC(=O)NCCN2)C1,413.497,1.621,5,2,79.26,3,4
D00AOE,O=C(Cn1c(C2CCOCC2)nc2cc(F)ccc21)Nc1cc(F)ccc1N1CC[C@@H](NC(=O)c2cccc(OCC3CCC3)n2)C1,644.723,5.451,8,2,110.61,10,7
D00AOF,COc1ccccc1-n1nc(C(F)(F)F)cc1C(=O)N(Cc1cccc(Br)c1)C1COC1,510.31,4.663,5,0,56.59,6,4
D00AOG,O=C1CCNC2(CN1)CN(C(=O)c1cncn1Cc1cccc(C(F)(F)F)c1)C2,407.396,1.016,5,2,79.26,3,4
D00AOH,CC(C)(C)COc1ccc(F)cc1NC(=O)C1(Cc2ccccc2C(F)(F)F)CCS(=O)(=O)CC1,515.569,5.352,4,1,72.47,6,3
D00AOI,O=C(c1ccc2nnc(-c3ccc(F)cc3)n2c1)N1CCC2(C1)NCCCNC2=O,408.437,3.734,6,2,91.63,2,5
D00AOJ,COc1ccccc1CC1(C(=O)N2CCC3(C2)NCCCNC3=O)CCOCC1,401.507,0.73,5,2,79.9,4,4
D00AOK,O=C1CNC2(CCCN(C(=O)C3(Cc4ccccc4C(F)(F)F)CCNCC3)C2)CCN1,452.521,2.143,4,3,73.47,3,4
D00AOM,O=C1CCNC2(CCN(C(=O)C3(c4ccccc4C(F)(F)F)CCOCC3)C2)CN1,425.451,1.613,4,2,70.67,2,4
D00AOP,COc1ccccc1-n1nc(C(F)(F)F)cc1C(=O)N(Cc1ccc(Br)cc1)C1COC1,510.31,4.663,5,0,56.59,6,4
D00AOQ,O=C1CCNC2(CN1)CN(C(=O)C1(Cc3ccccc3C(F)(F)F)CCS(=O)(=O)CC1)C2,473.517,0.933999999999999,5,2,95.58,3,4
D00AOR,O=C1NCCCNC12CCN(C(=O)C1(c3ccccc3C(F)(F)F)CCOCC1)C2,425.451,2.001,4,2,70.67,2,4
D00AOS,COc1ccccc1Cn1ncc(C)c1NC(=O)C1(Cc2ccccc2C(F)(F)F)CCS(=O)(=O)CC1,535.588,4.676,6,1,90.29,7,4
D00AOT,O=C1CCNC2(CN1)CN(C(=O)CC1(c3ccccc3C(F)(F)F)CCC(F)(F)CC1)C2,459.459,2.781,3,2,61.44,3,4
D00AOU,O=C(c1ccc2nnc(-c3ccccc3F)n2c1)N1CCC2(C1)NCCCNC2=O,408.437,3.734,6,2,91.63,2,5
D00AOV,COc1ccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2cccc(F)c2OCC2CCN(C)CC2)cc1,506.5,4.609,6,1,68.62,7,4
D00AOW,O=C(NC1CCNCC1)c1cccc(C(=O)NC2(Cc3cccc(C(F)(F)F)c3)CCS(=O)(=O)CC2)c1,537.604,4.069,5,3,104.37,6,4
D00AOX,O=C(Nc1cccc(F)c1N[C@H]1CC[C@H](O)CC1)C1(Cc2ccc(Cl)cc2)CCS(=O)(=O)CC1,509.043,3.894,5,3,95.5,6,4
D00AOY,O=C(NC1(Cc2ccc(Cl)cc2)CCS(=O)(=O)CC1)c1ccc2nnc(-c3ccc(F)cc3)n2c1,512.994,7.068,6,1,93.43,5,5
D00AOZ,O=C(NCc1cncn1Cc1ccc(Br)cc1)c1cn(-c2cccc(Br)c2)cn1,515.209,4.831,5,1,64.74,6,4
D00AP0,COc1cccc(CC2(C(=O)NCC3(c4ccccc4Cl)CCNCC3)CCS(=O)(=O)CC2)c1,505.08,3.485,5,2,84.5,7,4
D00AP1,O=C(NCC1(c2ccccc2Cl)CCNCC1)C1(Cc2ccccc2Cl)CCS(=O)(=O)CC1,509.499,4.192,4,2,75.27,6,4
D00AP2,COc1cccc(C2(CNC(=O)C3(Cc4ccccc4Cl)CCS(=O)(=O)CC3)CCNCC2)c1,505.08,3.485,5,2,84.5,7,4
D00AP3,COc1ccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2cc(-c3ccccc3)nn2CC2CCOCC2)cc1,525.531,5.415,7,1,83.2,7,5
D00AP4,COc1ccccc1CC1(C(=O)Nc2cc(F)ccc2N[C@H]2CC[C@H](O)CC2)CCS(=O)(=O)CC1,504.624,3.187,6,3,104.73,7,4
D00AP5,O=C(NC1CCNCC1)c1cccc(C(=O)NC2(Cc3cccc(Cl)c3)CCS(=O)(=O)CC2)c1,504.052,3.766,5,3,104.37,6,4
D00AP6,CC(C)COc1cc(NC(=O)C2(c3cccc(Br)c3)CCOCC2)cc(C(F)(F)F)c1,500.355,5.915,3,1,47.56,6,3
D00AP7,COc1ccccc1CC1(C(=O)Nc2cccc(F)c2NCC2CCNCC2)CCS(=O)(=O)CC1,503.64,2.952,6,3,96.53,8,4
D00AP8,Cc1cc(NC(=O)CC(C)(C)c2ccc(Br)cc2)n(Cc2ccc(Br)cc2)n1,505.254,6.444,3,1,46.92,6,3
D00AP9,COc1cccc(CC2(NC(=O)c3cc(C(F)(F)F)n(Cc4cccnc4)n3)CCS(=O)(=O)CC2)c1,522.549,3.383,7,1,103.18,7,4
D00APA,O=C(Nc1cc2n(n1)CC1(CC1)CO2)c1ccc(S(=O)(=O)NC2CCN(C(=O)c3cc(F)c(O)c(F)c3)CC2)cc1,587.605,3.964,8,3,142.86,6,6
D00APB,COc1ccccc1C1(CC(=O)N2CCCC3(C2)NCCCNC3=O)CCNCC1,414.55,0.892,5,3,82.7,4,4
D00APC,O=C1CCNC2(CN1)CN(C(=O)CC1(c3cccc(Br)c3)CCC(F)(F)CC1)C2,470.358,2.654,3,2,61.44,3,4
D00APD,O=C1CNC2(CCN1)CCN(C(=O)c1cc(C(F)(F)F)n(-c3ccccc3)n1)C2,407.396,2.105,5,2,79.26,2,4
D00APE,O=C(NCC1(Cc2cccc(Cl)c2)CCN(C(=O)c2cccc(NCC3CCOCC3)n2)CC1)c1ccncc1N1CCCCC1,645.248,5.686,7,2,99.69,10,6
D00APF,COc1cccnc1C1(C(=O)NC2CCN(C(=O)c3cccc(C(=O)NC4(Cc5cccc(F)c5)CCC(F)(F)CC4)c3)CC2)CC1,648.726,6.045,5,2,100.63,9,6
D00AQ0,O=C1CCNC2(CN1)CN(C(=O)c1cc(C(F)(F)F)nn1Cc1ccccc1)C2,407.396,1.302,5,2,79.26,3,4
D00APG,O=C(Cn1cnc2cc(F)ccc21)NCC1(Cc2ccc(F)cc2)CCN(C(=O)CC2(c3ccc(Br)cc3)CCC2)CC1,649.58,6.976,4,1,67.23,9,6
D00APH,O=C(NCC1(c2cccc(Br)c2)CCOCC1)C1(Cc2ccccc2F)CCC(F)(F)CC1,524.421,5.95,2,1,38.33,6,4
D00API,O=C(NCC1(Cc2cccc(Cl)c2)CCN(C(=O)c2nccc(OCC3CCOCC3)n2)CC1)c1ccncc1N1CCCCC1,647.22,4.914,8,1,109.78,10,6
D00APJ,CC(C)(C(=O)NCC1(c2ccccc2F)CCN(C(=O)C2(Cc3cccc(F)c3)CCC(F)(F)CC2)CC1)c1cccc(Cl)c1,643.165,8.22,2,1,49.41,8,5
D00APK,COCCn1nc(C)cc1C(=O)NC1CCN(C(=O)c2cccc(C(=O)NC3(Cc4cccc(F)c4)CCC(F)(F)CC3)c2)CC1,639.719,5.476,6,2,105.56,10,5
D00APL,O=C(CC1(c2ccc(Br)cc2)CCOCC1)Nc1cccc(F)c1OCC1CCNCC1,505.428,4.164,4,2,59.59,7,4
D00APM,Cc1ccccc1C1(CC(=O)NCC2(c3ccccc3F)CCN(C(=O)C3(Cc4cccc(F)c4)CCC(F)(F)CC3)CC2)CCC1,648.785,8.425,2,1,49.41,9,6
D00APN,COc1cccc(CC2(C(=O)N3CCC(CNC(=O)Cc4ncccc4C(C)C)(c4ccc(F)cc4)CC3)CCS(=O)(=O)CC2)c1,649.829,4.612,6,1,105.67,10,5
D00APO,O=C(NCC1(Cc2cccc(Cl)c2)CCN(C(=O)c2nccc(OCC3CCOCC3)n2)CC1)c1cccn2c(C3CC3)nnc12,644.176,6.168,9,1,123.84,10,7
D00APP,Cc1cc(C(=O)NC2CCN(C(=O)c3cccc(C(=O)NC4(Cc5cccc(F)c5)CCC(F)(F)CC4)c3)CC2)nn1CC1CCC1,649.758,6.933,5,2,96.33,9,6
D00APQ,Cn1c(C(=O)NCC2(Cc3ccc(Cl)cc3)CCN(C(=O)CC3(c4ccc(Br)cc4)CCC3)CC2)cccc1=O,625.007,7.495,4,1,71.41,8,5
D00APR,O=C1CNC2(CCN1)CCN(C(=O)c1cc(C(F)(F)F)n(-c3ccccn3)n1)C2,408.384,1.581,6,2,92.15,2,4
D00APS,O=C(NCC1(Cc2cccc(Cl)c2)CCN(C(=O)c2nccc(OCC3CCOCC3)n2)CC1)c1ccncc1N1CCOCC1,649.192,3.65,9,1,119.01,10,6
D00APT,O=C(NCC1(Cc2ccc(Cl)cc2)CCN(C(=O)c2cccc(OCC3CCOCC3)n2)CC1)c1cccn2c(C3CC3)nnc12,643.188,7.209,8,1,110.95,10,7
D00APU,CN1CCc2cccc(C(=O)NCC3(Cc4ccccc4Cl)CCN(C(=O)c4ccnc(OCC5CCOCC5)n4)CC3)c21,618.178,5.148,7,1,96.89,9,6
D00APV,O=C(NCC1(Cc2ccccc2Cl)CCN(C(=O)c2ccnc(OCC3CCOCC3)n2)CC1)c1cccc2nncn12,604.111,6.2,9,1,123.84,9,6
D00APW,Cc1cccc(C2(CC(=O)NCC3(c4ccccc4F)CCN(C(=O)C4(Cc5cccc(F)c5)CCC(F)(F)CC4)CC3)CCC2)c1,648.785,8.425,2,1,49.41,9,6
D00APX,COc1ccc(CC2(CNC(=O)c3cncc(OC4CCC4)c3)CCN(C(=O)C3(Cc4ccccc4OC)CCOCC3)CC2)cc1,641.809,4.703,7,1,99.22,12,6
D00APY,Cc1cc2nc(C(=O)NCC3(Cc4ccccc4Cl)CCN(C(=O)c4ccnc(OCC5CCOCC5)n4)CC3)cn2c(C)n1,632.165,4.937,9,1,123.84,9,6
D00APZ,CN1CCc2ccc(C(=O)NCC3(Cc4ccc(Cl)cc4)CCN(C(=O)c4cccc(OCC5CCOCC5)n4)CC3)cc21,617.19,6.189,6,1,84,9,6
D00AQ1,O=C(CC1(c2ccc(F)cc2)CCC1)NCC1(Cc2ccc(Cl)cc2)CCN(C(=O)c2cccc(OCC3CCOCC3)n2)CC1,648.219,7.301,5,1,80.76,11,6
D00AQ2,O=C1CN(C(=O)Cn2c(=O)[nH]c3cccc(F)c32)CCC2(CCN(C(=O)C3(c4ccc(Br)cc4)CCOCC3)CC2)N1,642.526,2.297,6,2,116.74,4,6
D00AQ3,O=C1CNC2(CCN1)CCN(C(=O)CC1(c3ccccc3C(F)(F)F)CCOCC1)C2,439.478,1.981,4,2,70.67,3,4
D00AQB,COc1ccc(C2(CC(=O)N3CCC4(CNCCC(=O)N4)C3)CCC(F)(F)CC2)cc1,435.515,2.129,4,2,70.67,4,4
D00AQ9,O=C1CNC2(CCCN(C(=O)c3ccc4nnc(-c5cccc(F)c5)n4c3)C2)CCN1,422.464,4.333,6,2,91.63,2,5
D00AQ4,O=C(NCC1(Cc2ccc(Cl)cc2)CCN(C(=O)c2cccc(OCC3CCOCC3)n2)CC1)c1ccncc1N1CCCCC1,646.232,5.955,7,1,96.89,10,6
D00AQ5,COc1ccc(-n2nc(C(=O)N3CCC4(CCNC(=O)CN4)C3)cc2C(F)(F)F)cc1,437.422,2.02,6,2,88.49,3,4
D00AQ6,O=C(CC1(c2cccc(Br)c2)CC1)N1CCC2(C1)NCCCNC2=O,406.324,2.225,3,2,61.44,3,4
D00AQ7,COc1ccc(-n2nc(C(F)(F)F)cc2C(=O)N2CCCC3(CC(=O)NCCN3)C2)cc1,451.449,1.789,6,2,88.49,3,4
D00AQ8,O=C1CNCCC2(CCN(C(=O)c3cc(C(F)(F)F)n(Cc4ccccc4)n3)C2)N1,421.423,2.249,5,2,79.26,3,4
D00AQC,O=C1NCCCNC12CCCN(C(=O)C1(c3ccccc3C(F)(F)F)CCOCC1)C2,439.478,2.359,4,2,70.67,2,4
D00AQD,O=C1CCNCC2(CCN(C(=O)C3(Cc4ccccc4Br)CCOCC3)C2)N1,450.377,1.225,4,2,70.67,3,4
D00AQE,O=C(NC1(Cc2cccc(Cl)c2)CCOCC1)C1(Cc2ccccc2Br)CCOCC1,506.868,5.007,3,1,47.56,6,4
